日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
201902120800,2707,2707.4,2706.2,2706.5,2707.3,2707.8,2706.6,2706.9
201902120801,2706.5,2706.5,2706.2,2706.3,2706.9,2706.9,2706.5,2706.7
201902120802,2706.3,2706.7,2706,2706.7,2706.7,2707,2706.5,2707
201902120803,2706.7,2707,2706.7,2706.7,2707,2707.3,2707,2707
201902120804,2706.8,2706.9,2706.7,2706.9,2707.1,2707.3,2707.1,2707.2
201902120805,2706.9,2707,2706.9,2707,2707.2,2707.3,2707.2,2707.3
201902120806,2707,2707,2706.5,2706.5,2707.3,2707.3,2706.8,2707
201902120807,2706.5,2706.7,2706.4,2706.6,2707,2707.1,2706.8,2707
201902120808,2706.6,2706.7,2706.6,2706.7,2707,2707,2707,2707
201902120809,2706.7,2706.7,2706.4,2706.7,2707,2707,2707,2707
201902120810,2706.7,2706.7,2706.5,2706.5,2707,2707,2706.9,2707
201902120811,2706.5,2706.6,2706.5,2706.6,2707,2707,2706.9,2706.9
201902120812,2706.6,2706.6,2706.5,2706.6,2706.9,2707,2706.9,2706.9
201902120813,2706.5,2706.6,2706.5,2706.5,2706.8,2706.9,2706.8,2706.8
201902120814,2706.5,2706.5,2706.2,2706.3,2706.8,2706.8,2706.5,2706.6
201902120815,2706.3,2706.3,2706.2,2706.2,2706.6,2706.6,2706.5,2706.5
201902120816,2706.2,2706.2,2706,2706.2,2706.5,2706.5,2706.3,2706.5
201902120817,2706.2,2706.2,2706,2706,2706.5,2706.5,2706.5,2706.5
201902120818,2706,2706.2,2706,2706.2,2706.5,2706.5,2706.4,2706.5
201902120819,2706.2,2706.2,2706,2706.2,2706.5,2706.5,2706.3,2706.5
201902120820,2706.2,2706.2,2706.2,2706.2,2706.5,2706.8,2706.5,2706.5
201902120821,2706.2,2706.2,2706.2,2706.2,2706.5,2706.5,2706.5,2706.5
201902120822,2706.2,2706.3,2706.2,2706.3,2706.5,2706.6,2706.5,2706.6
201902120823,2706.3,2706.7,2706.2,2706.7,2706.6,2707,2706.5,2707
201902120824,2706.7,2706.7,2706.5,2706.5,2707,2707,2706.8,2706.8
201902120825,2706.5,2706.5,2706.4,2706.4,2706.8,2706.8,2706.7,2706.7
201902120826,2706.4,2706.5,2706.4,2706.5,2706.7,2707,2706.7,2706.8
201902120827,2706.5,2706.5,2706.5,2706.5,2706.8,2706.8,2706.8,2706.8
201902120828,2706.5,2706.5,2706.5,2706.5,2706.8,2706.8,2706.8,2706.8
201902120829,2706.5,2706.5,2706.5,2706.5,2706.8,2706.8,2706.8,2706.8
201902120830,2706.5,2706.7,2706.5,2706.6,2706.8,2707,2706.8,2707
201902120831,2706.6,2706.6,2706.5,2706.5,2707,2707,2706.8,2706.8
201902120832,2706.5,2706.6,2706.5,2706.5,2706.8,2706.9,2706.8,2706.8
201902120833,2706.5,2706.7,2706.5,2706.7,2706.8,2707,2706.8,2707
201902120834,2706.7,2706.7,2706.7,2706.7,2707,2707,2707,2707
201902120835,2706.7,2707.2,2706.7,2707.2,2707,2707.5,2707,2707.5
201902120836,2707.2,2707.5,2707.2,2707.5,2707.5,2707.8,2707.5,2707.8
201902120837,2707.5,2707.5,2707.5,2707.5,2707.8,2707.8,2707.8,2707.8
201902120838,2707.5,2707.5,2707.3,2707.3,2707.8,2707.8,2707.6,2707.6
201902120839,2707.3,2707.3,2707,2707.2,2707.6,2707.6,2707.3,2707.5
201902120840,2707.2,2707.3,2707.2,2707.3,2707.5,2707.6,2707.5,2707.6
201902120841,2707.3,2707.4,2707.2,2707.2,2707.6,2707.8,2707.6,2707.8
201902120842,2707.2,2708,2707.2,2708,2707.8,2708.3,2707.7,2708.3
201902120843,2708,2708,2707.7,2707.8,2708.3,2708.3,2708,2708.2
201902120844,2707.9,2708,2707.7,2707.8,2708.3,2708.3,2708,2708.1
201902120845,2707.8,2708.2,2707.7,2708.2,2708.1,2708.5,2708.1,2708.5
201902120846,2708.2,2708.2,2707.7,2707.8,2708.5,2708.5,2708.1,2708.2
201902120847,2707.8,2708,2707.8,2708,2708.2,2708.3,2708.1,2708.3
201902120848,2708,2708.2,2708,2708.2,2708.3,2708.5,2708.3,2708.5
201902120849,2708.2,2708.2,2708,2708.2,2708.5,2708.5,2708.3,2708.5
201902120850,2708.2,2708.4,2708.2,2708.3,2708.5,2708.8,2708.5,2708.6
201902120851,2708.3,2708.3,2708.2,2708.3,2708.6,2708.8,2708.6,2708.7
201902120852,2708.3,2708.3,2708.2,2708.3,2708.7,2708.7,2708.5,2708.6
201902120853,2708.3,2708.3,2708,2708,2708.6,2708.6,2708.4,2708.4
201902120854,2708,2708.2,2708,2708,2708.4,2708.5,2708.3,2708.3
201902120855,2707.9,2707.9,2707.5,2707.5,2708.2,2708.3,2707.8,2707.8
201902120856,2707.5,2708.3,2707.5,2708.3,2707.8,2708.6,2707.8,2708.6
201902120857,2708.3,2708.3,2708,2708.1,2708.6,2708.6,2708.5,2708.5
