日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202207250700,3967.9,3967.9,3957.7,3959.9,3968.2,3968.2,3958.5,3960.5
202207250701,3960,3960.3,3957.2,3959.3,3960.6,3961,3957.6,3959.9
202207250702,3959.3,3960.3,3958,3958.6,3959.9,3961.1,3958.7,3959.4
202207250703,3958.6,3958.6,3955.3,3956.6,3959.4,3959.4,3956.1,3957.4
202207250704,3956.6,3957.6,3955.7,3957.6,3957.4,3958.4,3956.2,3958.4
202207250705,3957.6,3957.7,3955.1,3956.3,3958.4,3958.4,3955.6,3956.9
202207250706,3956.3,3956.6,3955.8,3956.2,3956.8,3957.3,3956.5,3956.7
202207250707,3956,3956.8,3955.5,3956.7,3956.6,3957.5,3956.2,3957.4
202207250708,3956.7,3956.8,3955.1,3955.9,3957.4,3957.4,3955.8,3956.4
202207250709,3955.9,3956.3,3954.8,3954.9,3956.4,3956.9,3955.4,3955.7
202207250710,3954.9,3957.3,3954.8,3956.7,3955.7,3957.6,3955.3,3957.2
202207250711,3956.7,3957.4,3956.6,3956.6,3957.2,3958,3957.2,3957.4
202207250712,3956.6,3957,3956.2,3956.4,3957.4,3957.5,3956.7,3956.9
202207250713,3956.4,3957.6,3956.4,3957.3,3957,3958.1,3957,3957.9
202207250714,3957.3,3957.7,3956.8,3956.8,3957.9,3958.3,3957.6,3957.6
202207250715,3956.8,3957.9,3956.6,3957.2,3957.6,3958.3,3957.2,3957.8
202207250716,3957.1,3957.3,3956.5,3957,3957.7,3957.9,3957.2,3957.4
202207250717,3957,3957,3955.7,3956.4,3957.4,3957.4,3956.1,3957
202207250718,3956.3,3956.7,3956.3,3956.7,3956.8,3957.3,3956.8,3957.1
202207250719,3956.6,3958.6,3956.6,3958.5,3957,3959.2,3957,3958.9
202207250720,3958.5,3958.5,3958.3,3958.4,3958.9,3959.1,3958.8,3959
202207250721,3958.6,3958.8,3958.1,3958.4,3959.2,3959.3,3958.7,3959
202207250722,3958.4,3958.7,3958.3,3958.7,3959,3959.3,3959,3959.2
202207250723,3958.7,3958.7,3957.9,3958.2,3959.2,3959.2,3958.4,3958.7
