日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202206090700,4116.4,4116.4,4114.9,4115.7,4116.7,4116.7,4115.4,4116.2
202206090701,4115.7,4116.4,4115.7,4116.1,4116.3,4116.8,4116.2,4116.8
202206090702,4116.1,4116.1,4114.9,4115,4116.8,4116.8,4115.4,4115.5
202206090703,4115,4115.5,4114.2,4114.2,4115.5,4116.1,4114.6,4114.8
202206090704,4114.2,4114.4,4113.4,4113.5,4114.8,4114.8,4114,4114
202206090705,4113.5,4114.2,4113.5,4113.7,4114,4114.6,4114,4114.5
202206090706,4113.7,4114.2,4113.7,4114.2,4114.5,4114.6,4114.4,4114.6
202206090707,4114.1,4114.2,4114,4114.2,4114.5,4114.5,4114.5,4114.5
202206090708,4114.2,4114.7,4114.2,4114.7,4114.5,4115.1,4114.5,4115.1
202206090709,4114.7,4114.7,4114.5,4114.7,4115.1,4115.1,4115,4115.1
202206090710,4114.6,4114.7,4114.2,4114.2,4115,4115.1,4114.6,4114.6
202206090711,4114.2,4114.4,4114.2,4114.4,4114.6,4114.9,4114.6,4114.8
202206090712,4114.4,4114.5,4114.2,4114.2,4114.8,4115.1,4114.7,4114.7
202206090713,4114.2,4114.4,4114.2,4114.2,4114.7,4114.8,4114.7,4114.7
202206090714,4114.2,4115.3,4114.2,4115,4114.7,4115.7,4114.7,4115.4
202206090715,4115,4115.3,4115,4115.1,4115.4,4115.7,4115.4,4115.7
202206090716,4115.1,4115.6,4115.1,4115.5,4115.7,4116.1,4115.7,4116.1
202206090717,4115.5,4115.6,4115.4,4115.5,4116.1,4116.1,4115.8,4116
202206090718,4115.6,4115.6,4114.9,4115.1,4116.1,4116.1,4115.5,4115.5
202206090719,4115.1,4115.2,4115,4115.2,4115.5,4115.6,4115.5,4115.6
202206090720,4115.2,4115.4,4115.2,4115.4,4115.6,4115.8,4115.5,4115.8
202206090721,4115.4,4116,4115.4,4116,4115.8,4116.3,4115.8,4116.3
202206090722,4116,4116,4115,4116,4116.3,4116.3,4115.5,4116.3
202206090723,4116,4116,4114.9,4115,4116.3,4116.5,4115.3,4115.4
202206090724,4114.9,4115,4114.5,4114.9,4115.3,4115.4,4115,4115.3
202206090725,4114.9,4115.3,4114.8,4115.3,4115.3,4115.8,4115.3,4115.8
202206090726,4115.4,4116.1,4115.4,4115.9,4115.9,4116.6,4115.9,4116.3
202206090727,4115.9,4116.1,4115.8,4116,4116.3,4116.6,4116.3,4116.5
202206090728,4116,4116.7,4116,4116.7,4116.5,4117.1,4116.5,4117
202206090729,4116.7,4116.8,4115.9,4116.2,4117,4117.3,4116.4,4116.6
202206090730,4116.2,4116.6,4116,4116.5,4116.6,4117,4116.6,4116.9
202206090731,4116.5,4117.4,4116.5,4117.2,4116.9,4117.7,4116.9,4117.5
