日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202104140700,4134.9,4134.9,4133.3,4133.7,4135.2,4135.2,4133.8,4134.2
202104140701,4133.7,4134,4133.2,4133.4,4134.2,4134.6,4133.7,4134
202104140702,4133.4,4133.6,4133.2,4133.6,4134,4134.1,4133.8,4134
202104140703,4133.7,4133.7,4133.6,4133.7,4134.1,4134.1,4134,4134
202104140704,4133.7,4133.7,4133.5,4133.5,4134,4134.1,4133.8,4134
202104140705,4133.5,4133.5,4133.2,4133.2,4134,4134.1,4133.5,4133.5
202104140706,4133.2,4133.2,4132.6,4132.6,4133.5,4133.5,4133.1,4133.1
202104140707,4132.6,4133.2,4132.6,4133.2,4133.1,4133.6,4133.1,4133.5
202104140708,4133.2,4133.2,4132.7,4132.8,4133.5,4133.5,4133,4133.3
202104140709,4132.8,4132.9,4132.4,4132.6,4133.3,4133.3,4132.9,4133
202104140710,4132.6,4132.7,4132.4,4132.6,4133,4133.1,4132.7,4133
202104140711,4132.6,4132.7,4132.6,4132.6,4133,4133,4133,4133
202104140712,4132.6,4132.7,4132.6,4132.7,4133,4133,4133,4133
202104140713,4132.7,4132.9,4132.7,4132.9,4133,4133.3,4133,4133.2
202104140714,4132.9,4133,4132,4132,4133.2,4133.4,4132.5,4132.5
202104140715,4132,4132.7,4131.9,4132.6,4132.5,4133,4132.5,4133
202104140716,4132.6,4132.7,4132.4,4132.6,4133,4133.1,4132.9,4133
202104140717,4132.6,4132.7,4132.5,4132.6,4133,4133,4133,4133
202104140718,4132.6,4133,4132.4,4133,4133,4133.3,4133,4133.3
202104140719,4133,4133,4132.4,4132.6,4133.3,4133.3,4133,4133
202104140720,4132.6,4132.9,4132.5,4132.5,4133,4133.3,4132.9,4132.9
202104140721,4132.4,4132.6,4132.4,4132.5,4132.8,4133.1,4132.8,4132.8
202104140722,4132.5,4132.5,4132.2,4132.3,4132.8,4132.8,4132.7,4132.8
202104140723,4132.3,4132.4,4132.2,4132.3,4132.8,4132.8,4132.6,4132.6
202104140724,4132.3,4132.3,4132.2,4132.2,4132.6,4132.7,4132.5,4132.6
202104140725,4132.2,4132.3,4131.7,4131.9,4132.6,4132.7,4132.2,4132.3
202104140726,4131.9,4132.1,4131.9,4132,4132.3,4132.6,4132.3,4132.5
202104140727,4132,4132.3,4132,4132.2,4132.6,4132.7,4132.5,4132.6
202104140728,4132.2,4132.2,4131.9,4132.2,4132.6,4132.8,4132.4,4132.6
202104140729,4132.2,4132.5,4132.2,4132.5,4132.6,4132.8,4132.6,4132.8
202104140730,4132.5,4133,4132.5,4133,4132.8,4133.3,4132.8,4133.3
202104140731,4133,4133,4132.6,4132.7,4133.3,4133.4,4133,4133.1
202104140732,4132.7,4132.7,4132.2,4132.3,4133.1,4133.1,4132.6,4132.8
202104140733,4132.3,4132.4,4131.7,4132.1,4132.8,4132.8,4132,4132.5
202104140734,4132.1,4132.2,4132,4132.2,4132.5,4132.7,4132.5,4132.7
202104140735,4132.2,4132.4,4131.9,4131.9,4132.7,4132.8,4132.4,4132.5
202104140736,4131.9,4132.1,4131.8,4131.9,4132.5,4132.6,4132.3,4132.5
202104140737,4131.9,4132,4131.8,4131.9,4132.4,4132.5,4132.3,4132.5
202104140738,4131.9,4132.2,4131.9,4132,4132.5,4132.6,4132.3,4132.3
202104140739,4132,4132,4131.7,4131.7,4132.3,4132.5,4132.3,4132.3
202104140740,4131.7,4131.9,4131.5,4131.6,4132.2,4132.3,4132,4132
202104140741,4131.7,4131.7,4131.7,4131.7,4132.1,4132.3,4132,4132.2
202104140742,4131.7,4131.9,4131.4,4131.6,4132.3,4132.3,4131.8,4132
202104140743,4131.6,4131.7,4131.4,4131.5,4132,4132.1,4131.8,4132
202104140744,4131.5,4131.7,4131.4,4131.6,4132,4132.1,4131.9,4132
202104140745,4131.6,4131.7,4131.4,4131.7,4132,4132.3,4131.8,4132
202104140746,4131.7,4131.7,4131.5,4131.5,4132,4132.1,4132,4132
202104140747,4131.5,4131.7,4131.4,4131.6,4132,4132.1,4132,4132
202104140748,4131.6,4131.7,4131.5,4131.6,4132,4132,4131.8,4132
202104140749,4131.6,4131.7,4131.5,4131.5,4132,4132.3,4131.8,4132
202104140750,4131.5,4131.7,4131.5,4131.7,4132,4132.3,4132,4132
202104140751,4131.7,4131.8,4131.4,4131.5,4132,4132.2,4131.8,4131.9
202104140752,4131.5,4131.6,4131.4,4131.6,4131.9,4132.1,4131.8,4132
202104140753,4131.6,4131.8,4131.6,4131.8,4132,4132.1,4132,4132.1
202104140754,4131.8,4131.8,4131.7,4131.7,4132.1,4132.1,4132,4132
202104140755,4131.7,4131.8,4131.7,4131.7,4132,4132.2,4132,4132.2
