日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202005070700,2831.8,2837,2831.8,2836.1,2833.4,2837.6,2833.1,2836.6
202005070701,2836.1,2837.6,2835.9,2837.3,2836.6,2838.3,2836.5,2837.9
202005070702,2837.2,2837.5,2836.2,2836.4,2837.8,2838.1,2836.6,2836.8
202005070703,2836.4,2837.6,2836.4,2836.9,2836.8,2838.1,2836.8,2837.2
202005070704,2836.9,2837.2,2836.4,2837.2,2837.2,2837.6,2836.9,2837.6
202005070705,2837.2,2838.1,2837,2837.5,2837.6,2838.7,2837.6,2838.1
202005070706,2837.6,2837.7,2837.2,2837.2,2838.1,2838.2,2837.6,2837.7
202005070707,2837.2,2837.2,2836.3,2836.3,2837.7,2837.7,2836.7,2836.7
202005070708,2836.3,2837.1,2836.2,2836.6,2836.7,2837.7,2836.7,2837.2
202005070709,2836.4,2836.8,2835.6,2836.1,2836.9,2837.3,2836.1,2836.7
202005070710,2836.1,2836.4,2835.4,2835.6,2836.7,2836.9,2835.9,2836.2
202005070711,2835.6,2836,2835.2,2835.4,2836.2,2836.4,2835.6,2835.9
202005070712,2835.3,2835.8,2835.3,2835.7,2835.9,2836.3,2835.8,2836.1
202005070713,2835.7,2837.1,2835.4,2837.1,2836.1,2837.6,2836,2837.6
202005070714,2837.1,2837.7,2837.1,2837.7,2837.6,2838.1,2837.6,2838.1
202005070715,2837.7,2838,2836.1,2836.1,2838.1,2838.6,2836.8,2836.8
202005070716,2836.1,2836.4,2836,2836,2836.8,2837,2836.3,2836.3
202005070717,2836,2836,2835.2,2835.3,2836.3,2836.5,2835.6,2835.8
202005070718,2835.3,2835.5,2835.2,2835.4,2835.8,2836,2835.5,2836
202005070719,2835.5,2836.4,2835.3,2836.2,2836,2836.8,2835.6,2836.6
202005070720,2836.2,2836.5,2835.7,2836.5,2836.6,2837.1,2836.2,2836.9
202005070721,2836.4,2836.5,2835.6,2836,2836.8,2837,2836.1,2836.3
202005070722,2835.9,2836.4,2835.8,2836.2,2836.2,2837,2836.2,2836.8
202005070723,2836.2,2836.4,2834.9,2835.2,2836.8,2837,2835.3,2835.5
202005070724,2835.2,2835.2,2832.9,2833,2835.5,2835.5,2833.3,2833.5
202005070725,2833,2833.4,2828.2,2828.9,2833.5,2833.8,2828.8,2829.3
202005070726,2828.9,2830,2827.5,2829.4,2829.3,2830.3,2828,2830
202005070727,2829.4,2829.9,2828.2,2829.9,2830,2830.5,2828.7,2830.5
202005070728,2829.9,2830.1,2826.4,2827,2830.5,2830.6,2826.8,2827.6
202005070729,2827,2828,2826,2827.4,2827.6,2828.6,2826.5,2827.9
202005070730,2827.5,2828.5,2826.9,2828.5,2828.1,2829,2827.4,2828.9
202005070731,2828.5,2828.5,2826.9,2827.4,2828.9,2828.9,2827.3,2828
202005070732,2827.4,2828,2826.9,2827.9,2828,2828.5,2827.2,2828.5
202005070733,2827.9,2829.4,2827.9,2829.1,2828.5,2829.9,2828.5,2829.6
202005070734,2829.1,2829.3,2828.2,2828.2,2829.6,2829.8,2828.5,2828.5
202005070735,2828.2,2829.4,2828,2829.4,2828.5,2830,2828.4,2830
202005070736,2829.4,2830.2,2828.7,2829.7,2830,2830.6,2829.3,2830
202005070737,2829.7,2830,2829.2,2829.2,2830,2830.3,2829.7,2829.7
202005070738,2829.2,2829.4,2829,2829.2,2829.8,2830,2829.4,2829.7
202005070739,2829.2,2829.8,2829.2,2829.7,2829.8,2830.3,2829.7,2830.2
202005070740,2829.7,2829.8,2829,2829.2,2830.3,2830.3,2829.4,2829.7
202005070741,2829.2,2829.5,2828.7,2828.8,2829.7,2830.1,2829.1,2829.1
202005070742,2828.7,2829.2,2828.7,2829,2829,2829.5,2829,2829.4
202005070743,2829,2830,2828.9,2829.7,2829.4,2830.5,2829.4,2830.1
202005070744,2829.7,2829.7,2829.2,2829.5,2830.1,2830.1,2829.6,2829.9
202005070745,2829.4,2829.4,2828,2828,2829.8,2829.8,2828.6,2828.6
202005070746,2828,2829,2828,2828.9,2828.6,2829.6,2828.5,2829.3
202005070747,2828.9,2829,2828,2828.4,2829.3,2829.6,2828.3,2829
202005070748,2828.4,2829,2828.1,2828.1,2829,2829.3,2828.5,2828.5
202005070749,2828.1,2829.1,2828,2829,2828.5,2829.6,2828.4,2829.5
202005070750,2828.9,2830.2,2828.9,2830.2,2829.5,2830.6,2829.5,2830.5
202005070751,2830.3,2830.3,2829.2,2829.2,2830.6,2830.6,2829.7,2829.8
202005070752,2829.2,2829.2,2828.7,2828.8,2829.8,2829.8,2829.2,2829.2
202005070753,2828.8,2829,2828.4,2828.5,2829.2,2829.5,2828.7,2828.8
202005070754,2828.5,2828.5,2826.5,2826.7,2828.8,2828.8,2826.9,2827.3
202005070755,2826.7,2826.7,2826,2826,2827.1,2827.2,2826.4,2826.5
202005070756,2826,2826.1,2825,2825,2826.5,2826.5,2825.4,2825.4
202005070757,2825,2825,2823,2825,2825.4,2825.4,2823.5,2825.3
202005070758,2825,2825.9,2824.9,2825.7,2825.3,2826.3,2825.3,2826.1
202005070759,2825.7,2826.6,2825.4,2826.4,2826.1,2827.1,2825.9,2826.9
202005070800,2826.4,2827.2,2825.9,2826.9,2826.9,2827.7,2826.3,2827.3
202005070801,2826.9,2827.5,2826.7,2826.9,2827.3,2828.1,2827.1,2827.3
202005070802,2826.9,2827.3,2826.8,2826.9,2827.3,2827.8,2827.3,2827.3
202005070803,2826.9,2826.9,2824.9,2825.5,2827.3,2827.4,2825.5,2826
202005070804,2825.5,2828,2825.4,2827.4,2826,2828.4,2825.9,2828
202005070805,2827.4,2827.4,2825.9,2826.7,2828,2828.1,2826.3,2827.1
202005070806,2826.7,2827.5,2826.2,2827.2,2827.1,2828,2826.6,2827.8
202005070807,2827.2,2827.2,2826.4,2826.8,2827.8,2827.8,2826.8,2827.1
202005070808,2826.8,2826.8,2825.2,2825.4,2827.1,2827.1,2825.7,2826
202005070809,2825.4,2826.5,2825.2,2825.8,2826,2827.1,2825.8,2826.3
202005070810,2825.8,2829,2825.7,2827.7,2826.3,2829.6,2826.3,2828.1
202005070811,2827.7,2828,2826.4,2826.5,2828.1,2828.3,2826.8,2826.8
202005070812,2826.5,2827,2826.2,2826.8,2826.8,2827.3,2826.8,2827.2
202005070813,2826.8,2827,2826.7,2826.9,2827.2,2827.3,2827,2827.2
202005070814,2827,2827.8,2827,2827.7,2827.3,2828.3,2827.3,2828.1
202005070815,2827.7,2827.7,2825.4,2826.7,2828.1,2828.1,2825.8,2827.3
202005070816,2826.7,2827.3,2826.4,2827.2,2827.3,2827.8,2827,2827.6
202005070817,2827.1,2827.3,2827,2827.2,2827.5,2827.8,2827.5,2827.6
202005070818,2827.2,2827.8,2827,2827.7,2827.6,2828.3,2827.6,2828.1
202005070819,2827.7,2828.1,2827.6,2827.7,2828.1,2828.5,2828.1,2828.1
202005070820,2827.7,2828.3,2827.7,2828.2,2828.1,2828.7,2828.1,2828.6
202005070821,2828.2,2828.6,2828.2,2828.6,2828.6,2829,2828.5,2829
202005070822,2828.6,2828.6,2827.9,2828.2,2829,2829,2828.3,2828.6
202005070823,2828.2,2829.2,2828.2,2828.4,2828.6,2829.5,2828.6,2828.8
202005070824,2828.4,2829,2828.4,2828.7,2828.8,2829.4,2828.8,2829.1
202005070825,2828.7,2828.7,2827.9,2828,2829.1,2829.1,2828.3,2828.4
202005070826,2828,2828.9,2827.9,2828.9,2828.4,2829.3,2828.4,2829.2
202005070827,2828.9,2829,2828.2,2828.2,2829.2,2829.3,2828.5,2828.5
