日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202102120800,3905.1,3905.4,3903.2,3903.3,3905.4,3906,3903.5,3903.8
202102120801,3903.3,3904.7,3903.2,3904.6,3903.8,3905.1,3903.7,3905
202102120802,3904.6,3904.9,3904.4,3904.8,3905,3905.3,3904.9,3905.2
202102120803,3904.8,3904.8,3903.9,3904.2,3905.2,3905.3,3904.4,3904.5
202102120804,3904.2,3904.3,3903.7,3904.3,3904.5,3904.8,3904.1,3904.8
202102120805,3904.2,3905,3904.1,3904.7,3904.8,3905.6,3904.6,3905
202102120806,3904.8,3905.2,3904.7,3905.2,3905.1,3905.8,3905.1,3905.8
202102120807,3905.2,3906.5,3905.2,3906.2,3905.8,3906.9,3905.5,3906.6
202102120808,3906.2,3906.5,3905.9,3906.5,3906.6,3906.8,3906.5,3906.8
202102120809,3906.5,3907,3906,3906.2,3906.8,3907.3,3906.5,3906.6
202102120810,3906.2,3906.7,3905.9,3906.5,3906.6,3907.1,3906.5,3906.8
202102120811,3906.5,3906.5,3905.2,3905.5,3906.8,3906.8,3905.6,3905.9
202102120812,3905.4,3906.6,3905.4,3906.6,3905.8,3906.9,3905.8,3906.9
202102120813,3906.5,3906.6,3905.7,3905.9,3906.8,3906.9,3906,3906.2
202102120814,3906,3907,3906,3906.9,3906.3,3907.5,3906.3,3907.2
202102120815,3907,3907.5,3906.7,3907.5,3907.3,3907.8,3907,3907.8
202102120816,3907.5,3907.7,3906.9,3907.4,3907.8,3908.1,3907.4,3907.8
202102120817,3907.4,3907.4,3907.1,3907.2,3907.8,3907.8,3907.5,3907.5
202102120818,3907.2,3907.3,3907.2,3907.2,3907.5,3907.8,3907.5,3907.8
202102120819,3907.2,3907.7,3907.2,3907.7,3907.8,3908,3907.6,3908
202102120820,3907.7,3908.2,3907.5,3907.6,3908,3908.5,3908,3908
202102120821,3907.6,3907.8,3907.4,3907.7,3908,3908.1,3907.8,3908
202102120822,3907.7,3908.3,3907.6,3907.6,3908,3908.6,3908,3908
202102120823,3907.6,3907.9,3907.6,3907.9,3908,3908.3,3908,3908.2
202102120824,3907.9,3908,3907.7,3908,3908.2,3908.5,3908,3908.3
202102120825,3908,3908,3907.4,3907.4,3908.3,3908.3,3907.8,3908
202102120826,3907.5,3907.5,3907,3907.1,3908,3908,3907.5,3907.5
202102120827,3907.1,3907.2,3907,3907,3907.5,3907.6,3907.3,3907.4
202102120828,3907,3907,3906.5,3907,3907.4,3907.5,3907,3907.4
202102120829,3907,3907.1,3906.8,3906.8,3907.4,3907.6,3907.3,3907.3
202102120830,3906.8,3907.5,3906.8,3907.5,3907.3,3907.9,3907.3,3907.8
202102120831,3907.5,3907.6,3907.4,3907.5,3907.8,3908,3907.8,3907.9
202102120832,3907.5,3907.5,3907.2,3907.4,3907.9,3908,3907.6,3907.8
202102120833,3907.4,3907.5,3906.7,3907,3907.8,3907.8,3907.1,3907.5
202102120834,3907,3907,3906.7,3906.7,3907.5,3907.6,3907,3907
202102120835,3906.7,3907.6,3906.2,3907.6,3907,3908.1,3906.5,3908
202102120836,3907.7,3907.7,3907.2,3907.4,3908.1,3908.1,3907.6,3907.8
202102120837,3907.4,3907.6,3907.3,3907.5,3907.8,3908.1,3907.8,3907.9
202102120838,3907.5,3908,3907.4,3907.8,3907.9,3908.3,3907.9,3908.1
202102120839,3907.7,3907.7,3907.7,3907.7,3908,3908,3908,3908
202102120840,3907.7,3907.7,3907.6,3907.7,3908,3908,3908,3908
202102120841,3907.7,3907.7,3907.5,3907.5,3908,3908,3907.8,3908
202102120842,3907.5,3907.7,3907.2,3907.2,3908,3908.1,3907.6,3907.7
202102120843,3907.2,3907.5,3907.2,3907.5,3907.7,3907.9,3907.5,3907.8
202102120844,3907.5,3907.7,3907.4,3907.7,3907.8,3908.3,3907.8,3908.3
202102120845,3907.7,3908.2,3907.7,3908.2,3908.3,3908.6,3908.1,3908.5
202102120846,3908.2,3908.2,3907.7,3908.1,3908.5,3908.6,3908.3,3908.5
202102120847,3908.1,3908.7,3908,3908.5,3908.5,3909.1,3908.5,3908.8
202102120848,3908.5,3909.2,3908.5,3909.2,3908.8,3909.6,3908.8,3909.5
202102120849,3909.2,3909.2,3908.9,3909,3909.5,3909.5,3909.2,3909.3
202102120850,3909,3909.1,3908.9,3909.1,3909.3,3909.5,3909.3,3909.5
202102120851,3909.1,3909.2,3908.9,3909.1,3909.5,3909.6,3909.3,3909.5
202102120852,3909.1,3909.3,3909,3909.3,3909.5,3909.6,3909.5,3909.6
202102120853,3909.3,3909.3,3908.7,3909,3909.6,3909.6,3909.1,3909.4
202102120854,3909,3909.3,3908.9,3909.2,3909.4,3909.8,3909.2,3909.5
202102120855,3909.2,3909.7,3909.2,3909.2,3909.5,3910,3909.5,3909.6
202102120856,3909.2,3909.6,3909.2,3909.6,3909.6,3910,3909.6,3909.9
202102120857,3909.6,3910.5,3909.6,3910.3,3909.9,3910.9,3909.9,3910.6
202102120858,3910.3,3910.3,3909.8,3910.2,3910.6,3910.8,3910.2,3910.8
202102120859,3910.2,3910.8,3910.2,3910.8,3910.8,3911.3,3910.6,3911.1
