日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202301180800,4008.4,4008.4,4004.1,4005,4008.7,4008.7,4004.5,4005.6
202301180801,4005,4005,4003.4,4004.2,4005.6,4005.6,4004,4004.6
202301180802,4004.2,4004.5,4004,4004,4004.6,4005.1,4004.5,4004.5
202301180803,4004,4004,4001.9,4002.7,4004.5,4004.5,4002.3,4003.1
202301180804,4002.7,4003.2,4002.6,4003,4003.1,4003.6,4003.1,4003.6
202301180805,4003,4003.2,4002.7,4003,4003.6,4003.6,4003,4003.3
202301180806,4003,4003.2,4003,4003,4003.3,4003.6,4003.3,4003.3
202301180807,4003,4003.2,4002.7,4003,4003.3,4003.6,4003.1,4003.5
202301180808,4003,4003.2,4002.9,4003.2,4003.5,4003.6,4003.4,4003.5
202301180809,4003.2,4005.1,4003.2,4004.4,4003.5,4005.5,4003.5,4004.8
202301180810,4004.4,4004.7,4004.1,4004.7,4004.8,4005.1,4004.6,4005.1
202301180811,4004.7,4005,4004.2,4005,4005.1,4005.3,4004.6,4005.3
202301180812,4005,4005.2,4003.8,4003.8,4005.3,4005.6,4004.3,4004.3
202301180813,4003.8,4004.7,4003.8,4004.7,4004.3,4005.1,4004.3,4005
202301180814,4004.7,4004.7,4004.3,4004.4,4005,4005.1,4004.8,4004.8
202301180815,4004.4,4004.7,4004.4,4004.7,4004.8,4005.3,4004.8,4005.2
202301180816,4004.7,4004.7,4004.1,4004.4,4005.2,4005.2,4004.5,4005
202301180817,4004.5,4005,4004.5,4005,4005,4005.5,4005,4005.4
202301180818,4005,4005.9,4005,4005.3,4005.4,4006.3,4005.4,4005.8
202301180819,4005.3,4005.4,4005,4005.2,4005.8,4005.8,4005.5,4005.6
202301180820,4005.2,4005.2,4004.5,4004.5,4005.6,4005.6,4004.8,4004.9
202301180821,4004.5,4004.5,4003.7,4003.9,4004.9,4004.9,4004.1,4004.3
202301180822,4003.9,4003.9,4003.4,4003.4,4004.3,4004.3,4003.8,4004
202301180823,4003.4,4003.9,4003.4,4003.9,4004,4004.3,4003.9,4004.3
202301180824,4003.9,4004.2,4003.7,4004.2,4004.3,4004.6,4004,4004.5
202301180825,4004.2,4004.3,4004,4004.2,4004.5,4004.8,4004.4,4004.6
202301180826,4004.2,4004.2,4003.7,4003.7,4004.6,4004.7,4004.1,4004.1
202301180827,4003.7,4003.8,4003,4003,4004.1,4004.1,4003.3,4003.4
202301180828,4003,4003.5,4002.7,4003.5,4003.4,4003.9,4003,4003.9
202301180829,4003.5,4003.5,4002.7,4002.7,4003.9,4003.9,4003.1,4003.3
202301180830,4002.8,4002.9,4002,4002,4003.3,4003.3,4002.3,4002.3
202301180831,4002,4002.5,4001.2,4001.6,4002.3,4002.8,4001.7,4002
202301180832,4001.6,4001.7,4000.7,4001,4002,4002,4001,4001.3
202301180833,4001,4001,4000.7,4000.8,4001.3,4001.3,4001,4001.3
202301180834,4000.8,4001.3,4000,4000.6,4001.3,4001.6,4000.3,4001
202301180835,4000.6,4001,4000.2,4001,4001,4001.5,4000.7,4001.3
202301180836,4001,4001.6,4001,4001.3,4001.3,4002.1,4001.3,4001.6
202301180837,4001.2,4001.2,4000,4000.3,4001.5,4001.5,4000.5,4000.6
202301180838,4000.2,4000.5,3999.4,3999.6,4000.5,4000.9,3999.9,4000
202301180839,3999.6,3999.7,3999.5,3999.5,4000,4000.1,3999.8,3999.8
202301180840,3999.5,3999.5,3997,3997.5,3999.8,3999.8,3997.4,3997.8
202301180841,3997.5,3997.7,3997,3997.2,3997.8,3998,3997.3,3997.5
202301180842,3997.2,3997.8,3997.2,3997.7,3997.5,3998.1,3997.5,3998
202301180843,3997.7,3998.7,3997.4,3998.3,3998,3999.1,3997.8,3998.7
202301180844,3998.4,3998.7,3998,3998.6,3998.8,3999.1,3998.5,3999
202301180845,3998.6,3998.7,3998,3998.1,3999,3999,3998.3,3998.5
202301180846,3998.1,3998.7,3998,3998.5,3998.5,3999.1,3998.5,3998.8
202301180847,3998.5,3998.9,3998.5,3998.9,3998.8,3999.2,3998.8,3999.2
202301180848,3998.9,3998.9,3998.4,3998.7,3999.2,3999.3,3998.7,3999.3
202301180849,3998.7,3999.4,3998.6,3999.4,3999.3,3999.8,3999,3999.7
202301180850,3999.4,3999.4,3998.9,3999,3999.7,3999.8,3999.4,3999.5
202301180851,3999,3999.3,3999,3999,3999.5,3999.8,3999.5,3999.6
202301180852,3999.1,3999.4,3999.1,3999.4,3999.6,3999.8,3999.5,3999.7
202301180853,3999.5,4000.1,3999.5,4000,3999.8,4000.5,3999.8,4000.3
202301180854,4000,4000,3999.2,3999.2,4000.3,4000.3,3999.5,3999.5
202301180855,3999.2,3999.2,3998.5,3998.9,3999.5,3999.5,3998.9,3999.2
202301180856,3998.9,3999.1,3998.7,3998.7,3999.2,3999.6,3999.2,3999.3
202301180857,3998.7,3999.9,3998.7,3999.9,3999.3,4000.2,3999.3,4000.2
202301180858,4000,4000.2,4000,4000.2,4000.3,4000.8,4000.3,4000.6
202301180859,4000.2,4000.6,4000.1,4000.5,4000.6,4001,4000.5,4000.9
202301180900,4000.5,4001,3999.7,4000.7,4000.9,4001.5,4000.2,4001.3
202301180901,4001,4001.2,4000,4000.2,4001.5,4001.5,4000.3,4000.8
202301180902,4000.2,4000.5,3999.7,4000,4000.8,4000.9,4000.1,4000.3
202301180903,4000,4000,3999.5,4000,4000.3,4000.5,3999.9,4000.3
202301180904,4000,4000.1,3999.2,3999.2,4000.3,4000.5,3999.5,3999.5
202301180905,3999.3,3999.3,3998.7,3998.9,3999.6,3999.8,3999.1,3999.2
202301180906,3998.9,3998.9,3998.4,3998.5,3999.2,3999.3,3998.8,3998.8
202301180907,3998.4,3999,3998.2,3999,3999,3999.4,3998.6,3999.3
202301180908,3999,3999,3998.5,3998.7,3999.3,3999.5,3998.8,3999
202301180909,3998.7,3998.7,3997.9,3998,3999,3999,3998.4,3998.6
202301180910,3998.1,3998.2,3998,3998,3998.4,3998.5,3998.3,3998.3
202301180911,3998,3998,3997.5,3997.7,3998.3,3998.3,3998,3998.1
202301180912,3997.7,3998,3997.5,3997.5,3998.1,3998.5,3997.8,3997.8
202301180913,3997.5,3997.5,3997,3997.2,3997.8,3998.1,3997.3,3997.5
202301180914,3997.2,3997.2,3996.2,3996.3,3997.5,3997.5,3996.5,3996.6
202301180915,3996.2,3997,3996.2,3997,3996.5,3997.3,3996.5,3997.3
202301180916,3997,3998,3996.9,3998,3997.3,3998.5,3997.3,3998.4
202301180917,3998,3998,3997.7,3997.9,3998.4,3998.5,3998.2,3998.5
202301180918,3997.9,3998.7,3997.9,3998.7,3998.5,3999,3998.5,3999
202301180919,3998.7,3998.9,3998.2,3998.8,3999,3999.3,3998.8,3999.1
202301180920,3998.8,3999.2,3998.4,3999,3999.1,3999.6,3998.8,3999.3
202301180921,3998.9,3999.4,3998.7,3998.7,3999.2,3999.8,3999,3999
202301180922,3998.7,3999,3998.5,3999,3999,3999.4,3999,3999.3
202301180923,3999,3999.2,3998.9,3999,3999.3,3999.6,3999.3,3999.4
