日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202205030700,4145.4,4146.3,4143.9,4144.5,4145.7,4146.9,4144.5,4145
202205030701,4144.5,4144.9,4144.3,4144.5,4145,4145.5,4144.9,4145
202205030702,4144.5,4145.4,4144.4,4144.9,4145,4146,4144.9,4145.3
202205030703,4144.9,4145.5,4144.2,4144.3,4145.3,4146.1,4144.8,4144.9
202205030704,4144.3,4144.4,4144,4144.2,4144.9,4145.2,4144.5,4144.7
202205030705,4144.1,4144.3,4143.9,4144.3,4144.7,4144.9,4144.3,4144.8
202205030706,4144.3,4144.7,4143.9,4144,4144.9,4145.3,4144.4,4144.6
202205030707,4144.1,4144.7,4144,4144.2,4144.6,4145.1,4144.5,4144.8
202205030708,4144.2,4144.8,4144.2,4144.6,4144.8,4145.4,4144.8,4145.1
202205030709,4144.5,4144.7,4144.1,4144.3,4145.1,4145.2,4144.7,4144.9
202205030710,4144.3,4144.7,4144.3,4144.4,4144.8,4145.2,4144.8,4145
202205030711,4144.4,4144.5,4144.3,4144.5,4145,4145.2,4144.8,4145.2
202205030712,4144.5,4144.9,4144.4,4144.8,4145.2,4145.4,4145,4145.3
202205030713,4144.8,4145.5,4144.7,4145.5,4145.3,4146,4145.3,4146
202205030714,4145.5,4146,4145.5,4146,4146,4146.5,4146,4146.4
202205030715,4146,4146.7,4145.5,4146.7,4146.4,4147.2,4146.1,4147.1
202205030716,4146.7,4146.7,4146.2,4146.4,4147.1,4147.1,4146.6,4146.8
202205030717,4146.4,4146.5,4144.6,4145.7,4147,4147,4145.1,4146.2
202205030718,4145.7,4146,4145.4,4145.7,4146.2,4146.4,4145.8,4146.1
202205030719,4145.7,4145.7,4145.5,4145.7,4146.1,4146.1,4146.1,4146.1
202205030720,4145.7,4146.2,4145.6,4145.9,4146.1,4146.6,4146,4146.3
202205030721,4145.9,4145.9,4145.7,4145.7,4146.3,4146.4,4146,4146.1
202205030722,4145.7,4145.7,4145.7,4145.7,4146.1,4146.1,4146,4146
202205030723,4145.7,4145.7,4145.4,4145.4,4146,4146.1,4145.8,4145.8
202205030724,4145.4,4145.4,4144.5,4144.5,4145.8,4145.8,4145,4145.1
202205030725,4144.5,4145,4144.5,4144.7,4145.1,4145.3,4144.9,4145
202205030726,4144.7,4144.7,4144.5,4144.7,4145,4145,4144.9,4145
202205030727,4144.7,4145.1,4144.4,4145.1,4145,4145.5,4144.8,4145.5
202205030728,4145.1,4145.3,4145,4145.2,4145.5,4145.8,4145.5,4145.6
202205030729,4145.2,4146.5,4145.1,4146.5,4145.6,4146.8,4145.6,4146.8
202205030730,4146.5,4146.7,4144,4144.2,4146.8,4147.3,4144.6,4144.6
202205030731,4144.2,4144.2,4142.2,4142.5,4144.6,4144.6,4142.6,4143.1
202205030732,4142.5,4143.3,4142.2,4142.9,4143.1,4143.8,4142.6,4143.3
202205030733,4142.9,4142.9,4142.3,4142.5,4143.3,4143.4,4142.8,4142.9
202205030734,4142.5,4142.8,4142.2,4142.4,4142.9,4143.4,4142.6,4143.1
202205030735,4142.4,4143,4142.2,4142.8,4143.1,4143.5,4142.8,4143.4
202205030736,4142.8,4143.5,4142.7,4142.7,4143.4,4144,4143.1,4143.1
202205030737,4142.6,4143.4,4142.4,4143,4143,4143.8,4143,4143.6
202205030738,4143,4143.5,4143,4143.5,4143.6,4143.9,4143.6,4143.9
202205030739,4143.4,4143.4,4142.9,4143.2,4143.8,4143.8,4143.2,4143.6
202205030740,4143.2,4143.2,4142,4142.6,4143.6,4143.6,4142.5,4143.2
202205030741,4142.6,4142.7,4141.8,4142.4,4143.2,4143.2,4142.3,4142.8
202205030742,4142.4,4142.4,4141.7,4142,4142.8,4142.8,4142.2,4142.4
202205030743,4142,4142,4141.6,4141.7,4142.4,4142.5,4142,4142.3
202205030744,4141.6,4142,4141.6,4141.9,4142.3,4142.5,4142.1,4142.5
202205030745,4142,4142.2,4142,4142.2,4142.5,4142.8,4142.5,4142.6
202205030746,4142.2,4142.4,4142.1,4142.4,4142.6,4143,4142.6,4143
