日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
201903140700,2820.9,2820.9,2820.2,2820.4,2821.2,2821.2,2820.6,2820.7
201903140701,2820.4,2820.4,2819.4,2819.8,2820.7,2820.8,2819.8,2820.1
201903140702,2819.7,2819.7,2819.2,2819.5,2820,2820,2819.6,2819.8
201903140703,2819.5,2819.7,2819.4,2819.6,2819.8,2820.3,2819.8,2819.9
201903140704,2819.6,2819.9,2819.5,2819.7,2819.9,2820.2,2819.9,2820
201903140705,2819.7,2819.7,2819.7,2819.7,2820,2820,2820,2820
201903140706,2819.7,2819.7,2819.7,2819.7,2820,2820,2820,2820
201903140707,2819.7,2819.7,2819.7,2819.7,2820,2820,2820,2820
201903140708,2819.7,2819.8,2819.7,2819.7,2820,2820.1,2820,2820
201903140709,2819.7,2819.8,2819.7,2819.8,2820,2820.1,2820,2820.1
201903140710,2819.8,2820.3,2819.8,2820.3,2820.1,2820.7,2820.1,2820.7
201903140711,2820.3,2820.8,2820.2,2820.7,2820.7,2821.1,2820.6,2821
201903140712,2820.7,2822.2,2820.7,2822.1,2821,2822.5,2821,2822.4
201903140713,2822.1,2822.4,2822,2822.4,2822.4,2822.8,2822.4,2822.7
201903140714,2822.4,2822.5,2822.3,2822.3,2822.7,2822.8,2822.6,2822.6
201903140715,2822.3,2822.6,2822.2,2822.5,2822.6,2823,2822.6,2822.8
201903140716,2822.5,2822.7,2822.5,2822.6,2822.8,2823.1,2822.8,2823.1
201903140717,2822.6,2822.8,2822.5,2822.6,2823.1,2823.1,2822.9,2823
201903140718,2822.6,2822.7,2822.5,2822.5,2823,2823,2822.9,2823
201903140719,2822.5,2822.6,2822.5,2822.6,2823,2823.1,2822.9,2822.9
201903140720,2822.5,2822.6,2822.5,2822.5,2822.8,2822.9,2822.8,2822.8
201903140721,2822.6,2822.6,2822.5,2822.6,2822.9,2823.1,2822.9,2823
201903140722,2822.6,2822.6,2822.5,2822.6,2823,2823.1,2822.9,2823.1
201903140723,2822.5,2822.7,2822.5,2822.6,2823,2823,2822.9,2822.9
201903140724,2822.6,2822.6,2822.5,2822.5,2822.9,2822.9,2822.8,2822.8
201903140725,2822.5,2822.6,2822.5,2822.6,2822.8,2822.9,2822.8,2822.9
201903140726,2822.6,2822.7,2822.5,2822.7,2822.9,2823,2822.9,2823
201903140727,2822.7,2822.7,2822.7,2822.7,2823,2823,2823,2823
