日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
201903180700,2826.9,2828.5,2826.9,2828.5,2827.2,2829,2827.2,2828.8
201903180701,2828.5,2828.5,2827.2,2828.2,2828.8,2828.8,2827.8,2828.5
201903180702,2828.2,2828.3,2827.7,2827.8,2828.5,2828.6,2828.1,2828.1
201903180703,2827.8,2827.8,2827.2,2827.3,2828.1,2828.1,2827.5,2827.6
201903180704,2827.2,2827.2,2826.5,2826.6,2827.5,2827.5,2826.8,2826.9
201903180705,2826.5,2827.4,2826.5,2827.4,2826.8,2827.7,2826.8,2827.7
201903180706,2827.4,2827.4,2827.2,2827.3,2827.7,2827.7,2827.5,2827.6
201903180707,2827.3,2827.5,2827.3,2827.5,2827.6,2827.8,2827.6,2827.8
201903180708,2827.5,2827.5,2827.5,2827.5,2827.8,2827.8,2827.8,2827.8
201903180709,2827.5,2827.6,2827.5,2827.5,2827.8,2828,2827.8,2827.8
201903180710,2827.5,2827.5,2827.5,2827.5,2827.8,2827.8,2827.8,2827.8
201903180711,2827.5,2827.5,2827.1,2827.1,2827.8,2827.8,2827.4,2827.4
201903180712,2827,2827,2826.5,2826.5,2827.3,2827.3,2826.8,2826.8
201903180713,2826.5,2826.5,2825.7,2825.7,2826.8,2826.8,2826,2826
201903180714,2825.7,2826.5,2825.5,2826.4,2826,2826.8,2825.8,2826.7
201903180715,2826.4,2826.5,2826.4,2826.5,2826.7,2826.8,2826.7,2826.8
201903180716,2826.5,2826.5,2826.5,2826.5,2826.8,2826.9,2826.8,2826.9
201903180717,2826.5,2826.5,2826.4,2826.5,2826.9,2827,2826.9,2826.9
201903180718,2826.5,2826.5,2826.4,2826.5,2826.9,2827,2826.8,2826.9
201903180719,2826.5,2826.5,2826,2826.3,2826.9,2826.9,2826.3,2826.6
201903180720,2826.3,2826.3,2826.3,2826.3,2826.6,2826.6,2826.6,2826.6
201903180721,2826.3,2826.5,2826.2,2826.5,2826.6,2826.9,2826.6,2826.8
201903180722,2826.5,2826.5,2826.5,2826.5,2826.8,2826.9,2826.8,2826.8
201903180723,2826.5,2826.5,2826.5,2826.5,2826.8,2826.8,2826.8,2826.8
201903180724,2826.5,2826.5,2826.4,2826.5,2826.8,2827,2826.8,2826.8
201903180725,2826.5,2826.5,2826.5,2826.5,2826.8,2826.8,2826.8,2826.8
201903180726,2826.5,2826.5,2825.8,2825.8,2826.8,2826.8,2826.1,2826.1
201903180727,2825.7,2826,2825.7,2825.9,2826,2826.3,2826,2826.2
201903180728,2825.9,2825.9,2825.7,2825.8,2826.2,2826.3,2826.2,2826.2
201903180729,2825.8,2825.8,2825.7,2825.7,2826.2,2826.3,2826,2826
201903180730,2825.7,2826.2,2825.7,2826.2,2826,2826.5,2826,2826.5
201903180731,2826.2,2826.2,2826,2826.2,2826.5,2826.5,2826.3,2826.5
201903180732,2826.2,2826.2,2826.2,2826.2,2826.5,2826.5,2826.5,2826.5
201903180733,2826.2,2826.5,2826.2,2826.5,2826.5,2826.8,2826.5,2826.8
201903180734,2826.5,2826.7,2826.5,2826.7,2826.8,2827,2826.8,2827
201903180735,2826.7,2826.8,2826.7,2826.8,2827,2827.1,2827,2827.1
201903180736,2826.8,2826.8,2826.7,2826.7,2827.1,2827.1,2827,2827
201903180737,2826.7,2826.7,2826.2,2826.2,2827,2827,2826.5,2826.5
201903180738,2826.2,2826.2,2826.2,2826.2,2826.5,2826.5,2826.5,2826.5
201903180739,2826.2,2826.3,2826.1,2826.1,2826.5,2826.6,2826.4,2826.4
201903180740,2826.1,2826.1,2826,2826,2826.4,2826.5,2826.4,2826.4
201903180741,2826,2826.2,2826,2826.2,2826.4,2826.6,2826.4,2826.6
201903180742,2826.2,2826.3,2826,2826,2826.6,2826.8,2826.5,2826.6
201903180743,2826,2826.2,2826,2826.2,2826.5,2826.5,2826.5,2826.5
201903180744,2826.2,2826.2,2826,2826.2,2826.5,2826.5,2826.4,2826.5
201903180745,2826.2,2826.4,2826.2,2826.3,2826.5,2826.7,2826.5,2826.7
201903180746,2826.3,2826.7,2826.2,2826.7,2826.7,2827,2826.5,2827
201903180747,2826.7,2827,2826.7,2826.9,2827,2827.3,2827,2827.2
201903180748,2827,2827.1,2827,2827,2827.3,2827.5,2827.3,2827.3
201903180749,2827,2827,2827,2827,2827.3,2827.3,2827.3,2827.3
201903180750,2827,2827,2826.2,2826.2,2827.3,2827.3,2826.5,2826.5
201903180751,2826.2,2826.5,2826,2826.5,2826.5,2826.8,2826.3,2826.8
201903180752,2826.5,2826.5,2826,2826,2826.8,2826.8,2826.4,2826.5
201903180753,2826,2826.1,2826,2826.1,2826.5,2826.5,2826.3,2826.5
201903180754,2826.1,2826.1,2826,2826.1,2826.5,2826.5,2826.3,2826.4
201903180755,2826.1,2826.1,2826,2826,2826.4,2826.4,2826.3,2826.3
201903180756,2826,2826,2826,2826,2826.3,2826.3,2826.3,2826.3
201903180757,2826,2826.1,2826,2826.1,2826.3,2826.4,2826.3,2826.4
201903180758,2826.1,2826.1,2826,2826,2826.4,2826.4,2826.3,2826.3
201903180759,2826,2826,2825.7,2825.8,2826.3,2826.3,2826,2826.2
201903180800,2825.8,2825.9,2825.2,2825.4,2826.2,2826.2,2825.7,2825.7
201903180801,2825.5,2825.6,2825.4,2825.6,2825.8,2826,2825.8,2826
201903180802,2825.6,2825.6,2825.5,2825.5,2826,2826,2825.8,2825.8
201903180803,2825.5,2825.7,2825.5,2825.7,2825.8,2826,2825.8,2826
201903180804,2825.7,2825.7,2825.5,2825.5,2826,2826,2825.8,2825.9
201903180805,2825.5,2825.7,2825.4,2825.5,2825.9,2826,2825.7,2825.8
201903180806,2825.5,2825.7,2825.5,2825.6,2825.8,2826,2825.8,2825.9
201903180807,2825.6,2825.6,2825.3,2825.5,2825.9,2825.9,2825.6,2825.8
201903180808,2825.5,2825.5,2825.2,2825.5,2825.8,2825.8,2825.7,2825.8
201903180809,2825.5,2825.7,2825.5,2825.7,2825.8,2826,2825.8,2826
201903180810,2825.7,2825.8,2825.7,2825.7,2826,2826.1,2826,2826
201903180811,2825.7,2826,2825.7,2826,2826,2826.3,2826,2826.3
201903180812,2826,2826,2826,2826,2826.3,2826.3,2826.3,2826.3
201903180813,2826,2826,2826,2826,2826.3,2826.5,2826.3,2826.3
201903180814,2826,2826,2826,2826,2826.3,2826.3,2826.3,2826.3
201903180815,2826,2826,2825.7,2825.7,2826.3,2826.3,2826,2826
201903180816,2825.7,2826,2825.7,2826,2826,2826.3,2826,2826.3
201903180817,2826,2826,2826,2826,2826.3,2826.3,2826.3,2826.3
201903180818,2826,2826,2826,2826,2826.3,2826.5,2826.3,2826.3
201903180819,2826,2826,2826,2826,2826.3,2826.3,2826.3,2826.3
201903180820,2826,2826.2,2826,2826.2,2826.3,2826.5,2826.3,2826.5
201903180821,2826.2,2826.3,2826.2,2826.3,2826.5,2826.6,2826.5,2826.6
201903180822,2826.3,2826.5,2826.3,2826.5,2826.6,2826.8,2826.6,2826.8
