日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
201903130700,2798.1,2798.5,2797.5,2798,2798.4,2798.8,2797.8,2798.3
201903130701,2798,2798,2797.2,2797.2,2798.3,2798.3,2797.5,2797.5
201903130702,2797.2,2797.4,2797.2,2797.3,2797.5,2797.8,2797.5,2797.6
201903130703,2797.3,2797.3,2797.2,2797.3,2797.6,2797.6,2797.5,2797.6
201903130704,2797.3,2797.3,2797.3,2797.3,2797.6,2797.6,2797.6,2797.6
201903130705,2797.3,2797.3,2797.2,2797.2,2797.6,2797.6,2797.5,2797.5
201903130706,2797.3,2797.3,2797,2797,2797.6,2797.6,2797.3,2797.3
201903130707,2797.1,2797.1,2797,2797,2797.4,2797.4,2797.3,2797.3
201903130708,2797,2797,2797,2797,2797.3,2797.3,2797.3,2797.3
201903130709,2797,2797,2796.7,2796.9,2797.3,2797.3,2797.1,2797.2
201903130710,2796.9,2797,2796.9,2796.9,2797.2,2797.3,2797.2,2797.2
201903130711,2796.9,2797,2796.9,2797,2797.2,2797.5,2797.2,2797.3
201903130712,2797,2797,2797,2797,2797.3,2797.3,2797.3,2797.3
201903130713,2797,2797.2,2797,2797.2,2797.3,2797.5,2797.3,2797.5
201903130714,2797.2,2797.2,2797,2797.1,2797.5,2797.6,2797.3,2797.4
201903130715,2797.1,2797.1,2797,2797,2797.4,2797.4,2797.3,2797.3
201903130716,2797,2797,2797,2797,2797.3,2797.3,2797.3,2797.3
201903130717,2797,2797,2796.5,2796.5,2797.3,2797.3,2796.8,2796.8
201903130718,2796.5,2796.7,2796.5,2796.7,2796.8,2797,2796.8,2797
201903130719,2796.7,2796.7,2796.7,2796.7,2797,2797,2797,2797
201903130720,2796.7,2796.7,2796.5,2796.5,2797,2797,2796.8,2796.8
201903130721,2796.5,2796.5,2796.5,2796.5,2796.8,2796.8,2796.8,2796.8
201903130722,2796.5,2796.5,2796.5,2796.5,2796.8,2796.8,2796.8,2796.8
201903130723,2796.5,2796.5,2796.5,2796.5,2796.8,2796.8,2796.8,2796.8
201903130724,2796.5,2796.5,2796.2,2796.4,2796.8,2796.8,2796.7,2796.7
201903130725,2796.4,2796.4,2796.3,2796.3,2796.7,2796.7,2796.6,2796.6
201903130726,2796.3,2796.3,2796.2,2796.2,2796.6,2796.6,2796.5,2796.5
201903130727,2796.2,2796.2,2796.2,2796.2,2796.5,2796.5,2796.5,2796.5
201903130728,2796.2,2796.2,2795.5,2795.6,2796.5,2796.5,2795.8,2795.9
201903130729,2795.7,2795.7,2795.7,2795.7,2796,2796,2796,2796
201903130730,2795.7,2796.2,2795.7,2796.2,2796,2796.5,2796,2796.5
201903130731,2796.2,2796.2,2796.1,2796.1,2796.5,2796.5,2796.4,2796.4
201903130732,2796.1,2796.1,2795.7,2795.7,2796.4,2796.4,2796,2796
201903130733,2795.7,2795.7,2794.8,2794.8,2796,2796,2795.1,2795.1
201903130734,2794.7,2794.7,2794.7,2794.7,2795,2795,2795,2795
201903130735,2794.7,2795.5,2794.7,2795.2,2795,2795.8,2795,2795.5
201903130736,2795.2,2795.2,2795.2,2795.2,2795.5,2795.5,2795.5,2795.5
201903130737,2795.2,2795.2,2795.2,2795.2,2795.5,2795.5,2795.5,2795.5
201903130738,2795.2,2795.3,2795.2,2795.2,2795.5,2795.8,2795.5,2795.5
201903130739,2795.2,2795.8,2795.2,2795.8,2795.5,2796.1,2795.5,2796.1
201903130740,2795.7,2796,2795.7,2796,2796,2796.3,2796,2796.3
201903130741,2796,2796.2,2796,2796.2,2796.3,2796.5,2796.3,2796.5
201903130742,2796.2,2796.2,2795.9,2795.9,2796.5,2796.5,2796.2,2796.2
201903130743,2795.9,2796,2795.9,2796,2796.2,2796.3,2796.2,2796.3
201903130744,2796,2796,2795.9,2795.9,2796.3,2796.3,2796.2,2796.2
201903130745,2795.9,2796,2795.9,2796,2796.2,2796.3,2796.2,2796.3
201903130746,2796,2796,2796,2796,2796.3,2796.3,2796.3,2796.3
201903130747,2796,2796,2796,2796,2796.3,2796.3,2796.3,2796.3
201903130748,2796,2796.2,2796,2796.2,2796.3,2796.5,2796.3,2796.5
201903130749,2796.2,2796.2,2796,2796,2796.5,2796.5,2796.3,2796.3
201903130750,2796,2796,2795.7,2795.8,2796.3,2796.3,2796,2796.1
201903130751,2795.8,2795.8,2795.7,2795.7,2796.1,2796.1,2796,2796
201903130752,2795.7,2795.7,2795.7,2795.7,2796,2796,2796,2796
201903130753,2795.8,2795.9,2795.7,2795.7,2796.1,2796.3,2796,2796
201903130754,2795.7,2795.7,2795.2,2795.4,2796,2796,2795.6,2795.7
201903130755,2795.4,2795.9,2795.4,2795.9,2795.7,2796.2,2795.7,2796.2
201903130756,2796,2796,2796,2796,2796.3,2796.3,2796.3,2796.3
201903130757,2796,2796.4,2796,2796.2,2796.3,2796.7,2796.3,2796.5
201903130758,2796.2,2796.3,2796.2,2796.3,2796.5,2796.8,2796.5,2796.6
201903130759,2796.3,2796.3,2796.2,2796.2,2796.6,2796.6,2796.5,2796.5
201903130800,2796.2,2797,2796.1,2796.5,2796.5,2797.3,2796.4,2796.8
