日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
201901250800,2636.1,2637.2,2635.7,2636.8,2636.4,2637.7,2636.2,2637.3
201901250801,2636.7,2636.7,2636.2,2636.3,2637.3,2637.3,2636.6,2636.6
201901250802,2636.3,2636.3,2635.7,2636,2636.6,2636.6,2636,2636.3
201901250803,2636,2636.3,2635.7,2636.2,2636.3,2636.8,2636.2,2636.6
201901250804,2636.2,2636.4,2636.2,2636.4,2636.6,2636.8,2636.6,2636.7
201901250805,2636.4,2636.4,2635.4,2635.5,2636.7,2636.8,2635.9,2635.9
201901250806,2635.5,2636.3,2635.2,2636.2,2635.9,2636.8,2635.6,2636.8
201901250807,2636.2,2636.3,2635.7,2635.8,2636.8,2636.8,2636,2636.2
201901250808,2635.8,2635.8,2635.5,2635.5,2636.2,2636.3,2635.8,2635.8
201901250809,2635.5,2635.9,2635.4,2635.9,2635.8,2636.2,2635.8,2636.2
201901250810,2636,2636.2,2636,2636,2636.3,2636.5,2636.3,2636.3
201901250811,2636,2636,2635.7,2635.8,2636.3,2636.4,2636.1,2636.1
201901250812,2635.8,2635.8,2635.7,2635.7,2636.1,2636.3,2636.1,2636.3
201901250813,2635.7,2635.8,2635.5,2635.7,2636.2,2636.2,2636,2636
201901250814,2635.7,2635.8,2635.7,2635.7,2636,2636.3,2636,2636
201901250815,2635.7,2635.8,2635.7,2635.8,2636,2636.1,2636,2636.1
201901250816,2635.8,2636,2635.7,2636,2636.1,2636.3,2636.1,2636.3
201901250817,2636,2636.2,2636,2636.2,2636.3,2636.5,2636.3,2636.5
201901250818,2636.2,2636.5,2635.9,2636,2636.5,2636.8,2636.4,2636.4
201901250819,2636,2636,2635.7,2635.8,2636.4,2636.4,2636.2,2636.2
201901250820,2635.8,2636,2635.8,2636,2636.2,2636.5,2636.2,2636.3
201901250821,2636,2636.2,2636,2636.2,2636.3,2636.5,2636.3,2636.5
201901250822,2636.2,2636.2,2636.2,2636.2,2636.5,2636.5,2636.5,2636.5
201901250823,2636.2,2636.2,2635.8,2635.8,2636.5,2636.5,2636.2,2636.2
201901250824,2635.8,2636,2635.7,2635.8,2636.2,2636.3,2636,2636.1
201901250825,2635.8,2635.8,2635.8,2635.8,2636.1,2636.1,2636.1,2636.1
201901250826,2635.8,2635.8,2634.4,2634.4,2636.1,2636.1,2634.9,2634.9
201901250827,2634.4,2635.2,2634.4,2635,2634.9,2635.5,2634.9,2635.3
201901250828,2635,2635.2,2635,2635.2,2635.3,2635.5,2635.3,2635.5
201901250829,2635.2,2635.2,2635,2635.2,2635.5,2635.5,2635.5,2635.5
201901250830,2635.2,2635.7,2635.2,2635.7,2635.5,2636,2635.5,2636
201901250831,2635.8,2636,2635.7,2635.8,2636.1,2636.3,2636.1,2636.1
201901250832,2635.7,2635.7,2635.5,2635.5,2636,2636,2635.8,2635.8
201901250833,2635.5,2635.5,2635.1,2635.2,2635.8,2635.8,2635.5,2635.5
201901250834,2635.2,2635.2,2634.7,2634.9,2635.5,2635.5,2635.2,2635.2
201901250835,2634.9,2635.2,2634.5,2635.2,2635.2,2635.5,2634.9,2635.5
201901250836,2635.2,2635.5,2634.9,2635.4,2635.5,2636,2635.4,2636
201901250837,2635.4,2635.5,2635.4,2635.5,2636,2636,2635.8,2635.8
201901250838,2635.5,2635.5,2635.2,2635.5,2635.8,2636,2635.8,2635.8
201901250839,2635.5,2635.5,2635.2,2635.3,2635.8,2635.8,2635.7,2635.8
201901250840,2635.3,2635.4,2635.2,2635.4,2635.8,2635.8,2635.7,2635.8
201901250841,2635.4,2635.5,2635.4,2635.5,2635.8,2636,2635.7,2635.9
201901250842,2635.5,2635.7,2635.4,2635.5,2635.9,2636.1,2635.9,2636.1
201901250843,2635.5,2635.9,2635.5,2635.7,2636.1,2636.3,2635.9,2636
201901250844,2635.7,2635.7,2635.5,2635.7,2636,2636.1,2636,2636
201901250845,2635.7,2635.7,2635.5,2635.6,2636,2636.1,2635.8,2636
201901250846,2635.6,2635.6,2635.5,2635.5,2636,2636.1,2635.8,2635.8
201901250847,2635.5,2635.5,2635.2,2635.5,2635.8,2635.8,2635.6,2635.8
201901250848,2635.4,2635.7,2634.7,2635,2635.7,2636.1,2635.3,2635.5
201901250849,2635,2635.7,2634.9,2635.7,2635.5,2636,2635.5,2636
201901250850,2635.7,2635.7,2635,2635,2636,2636,2635.5,2635.6
201901250851,2635,2635.3,2634.9,2635.1,2635.6,2635.7,2635.3,2635.5
201901250852,2635.1,2635.2,2635,2635,2635.5,2635.5,2635.3,2635.3
201901250853,2635,2635.2,2635,2635.2,2635.3,2635.5,2635.3,2635.5
201901250854,2635.2,2635.2,2635.1,2635.2,2635.5,2635.5,2635.5,2635.5
201901250855,2635.2,2636,2634.9,2636,2635.5,2636.3,2635.4,2636.3
201901250856,2636,2636.3,2636,2636.2,2636.3,2636.6,2636.3,2636.5
201901250857,2636.3,2638.2,2636.2,2637.2,2636.6,2638.5,2636.6,2637.5
201901250858,2637.2,2638,2637.2,2637.5,2637.5,2638.4,2637.5,2637.9
201901250859,2637.5,2638.1,2637.5,2638,2637.9,2638.5,2637.8,2638.4
201901250900,2638,2638.7,2637.7,2638.2,2638.4,2639,2638.1,2638.5
201901250901,2638.2,2638.2,2637,2637.5,2638.5,2638.5,2637.3,2637.8
201901250902,2637.5,2638.5,2637.2,2638.5,2637.8,2638.9,2637.6,2638.8
201901250903,2638.5,2638.6,2637.9,2638.6,2638.8,2639,2638.5,2639
201901250904,2638.6,2639.7,2638.6,2639.7,2639,2640,2639,2640
201901250905,2639.7,2640,2639,2639,2640,2640.6,2639.4,2639.4
201901250906,2639,2639,2638.7,2638.9,2639.4,2639.5,2639,2639.2
201901250907,2639,2639.2,2638.7,2639,2639.3,2639.5,2639.1,2639.3
201901250908,2639,2639.2,2638.7,2638.8,2639.3,2639.8,2639,2639.2
201901250909,2638.8,2639.6,2638.7,2639.5,2639.2,2640,2639,2640
201901250910,2639.5,2639.7,2638.9,2639,2640,2640,2639.3,2639.4
201901250911,2639,2639.3,2639,2639,2639.4,2639.7,2639.3,2639.3
201901250912,2639,2639.3,2639,2639.3,2639.3,2639.8,2639.3,2639.6
201901250913,2639.3,2639.5,2639.2,2639.3,2639.6,2639.8,2639.6,2639.6
201901250914,2639.3,2639.4,2639.2,2639.2,2639.6,2639.8,2639.5,2639.5
201901250915,2639.2,2639.5,2638.7,2639.2,2639.5,2639.8,2639,2639.5
201901250916,2639.2,2641,2639.2,2640.9,2639.5,2641.3,2639.5,2641.2
201901250917,2640.9,2640.9,2639.9,2639.9,2641.2,2641.2,2640.3,2640.5
201901250918,2639.9,2640.3,2639.5,2639.5,2640.5,2640.7,2639.9,2640
201901250919,2639.5,2640,2639.4,2639.5,2640,2640.3,2639.7,2639.8
201901250920,2639.4,2639.7,2639.2,2639.4,2639.7,2640,2639.7,2639.7
201901250921,2639.5,2639.7,2639.4,2639.4,2639.8,2640,2639.7,2639.7
201901250922,2639.4,2639.7,2639.2,2639.7,2639.7,2640,2639.6,2640
201901250923,2639.7,2639.7,2639.4,2639.5,2640,2640,2639.8,2639.8
201901250924,2639.5,2639.6,2639.2,2639.2,2639.8,2640,2639.8,2639.8
201901250925,2639.2,2639.5,2639.2,2639.2,2639.8,2639.8,2639.6,2639.6
201901250926,2639.2,2639.4,2639,2639,2639.6,2639.8,2639.3,2639.3
201901250927,2639,2639,2638.2,2638.3,2639.3,2639.3,2638.6,2638.6
201901250928,2638.3,2638.3,2637.7,2637.9,2638.6,2638.6,2638.2,2638.3
201901250929,2637.9,2638.4,2637.7,2638.4,2638.3,2638.8,2638.1,2638.7
201901250930,2638.5,2638.5,2637.9,2638.2,2638.8,2638.8,2638.3,2638.6
201901250931,2638.2,2638.3,2638,2638.2,2638.6,2638.6,2638.3,2638.5
201901250932,2638.2,2638.5,2637.9,2638.5,2638.5,2638.8,2638.3,2638.8
201901250933,2638.5,2638.5,2638.1,2638.4,2638.8,2638.8,2638.5,2638.7
201901250934,2638.4,2638.5,2638.4,2638.4,2638.7,2639,2638.7,2638.7
201901250935,2638.4,2638.4,2638,2638.2,2638.7,2638.8,2638.5,2638.6
201901250936,2638.2,2638.3,2637.9,2637.9,2638.6,2638.8,2638.2,2638.2
