日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
201912130800,3176.4,3178.3,3175,3177.5,3176.8,3178.6,3175.4,3177.8
201912130801,3177.5,3178,3177,3177.5,3177.8,3178.3,3177.3,3178
201912130802,3177.5,3177.5,3176.9,3177.4,3178,3178,3177.4,3177.7
201912130803,3177.5,3178.3,3177.4,3177.7,3177.8,3178.8,3177.8,3178.3
201912130804,3177.7,3178.1,3177.7,3177.8,3178.3,3178.6,3178,3178.1
201912130805,3177.8,3179.4,3177.4,3179.2,3178.1,3179.9,3177.9,3179.5
201912130806,3179.2,3180.5,3179.2,3180,3179.5,3180.8,3179.5,3180.3
201912130807,3179.9,3180,3179.4,3179.9,3180.2,3180.3,3179.8,3180.2
201912130808,3179.7,3180,3179.3,3180,3180.1,3180.4,3179.8,3180.4
201912130809,3179.9,3180.5,3179.7,3180.3,3180.3,3180.8,3180.1,3180.7
201912130810,3180.3,3180.5,3180.2,3180.5,3180.7,3180.8,3180.5,3180.8
201912130811,3180.5,3180.5,3180,3180.1,3180.8,3180.8,3180.5,3180.5
201912130812,3180.1,3180.2,3180,3180.2,3180.5,3180.6,3180.4,3180.5
201912130813,3180.2,3180.3,3180.2,3180.3,3180.5,3180.8,3180.5,3180.6
201912130814,3180.3,3180.3,3180,3180,3180.6,3180.7,3180.3,3180.3
201912130815,3180,3180,3179.2,3179.2,3180.3,3180.3,3179.5,3179.5
201912130816,3179.2,3179.2,3178.4,3178.7,3179.5,3179.5,3178.8,3179
201912130817,3178.7,3178.7,3178,3178.5,3179,3179,3178.5,3178.8
201912130818,3178.5,3179.2,3178.5,3179,3178.8,3179.6,3178.8,3179.5
201912130819,3179,3179.1,3178.6,3178.6,3179.5,3179.6,3178.9,3179
201912130820,3178.6,3179.2,3178.4,3179.2,3179,3179.5,3178.7,3179.5
201912130821,3179.2,3179.3,3179,3179,3179.5,3179.8,3179.3,3179.3
201912130822,3179,3179.2,3178.9,3179.2,3179.3,3179.5,3179.3,3179.5
201912130823,3179.2,3179.2,3178.2,3178.3,3179.5,3179.5,3178.6,3178.7
201912130824,3178,3178.5,3177.7,3178,3178.3,3178.8,3178.2,3178.4
201912130825,3178,3178.5,3178,3178.2,3178.4,3178.8,3178.3,3178.8
201912130826,3178.2,3178.4,3178.2,3178.4,3178.8,3178.8,3178.7,3178.7
201912130827,3178.4,3178.5,3178.4,3178.5,3178.7,3178.8,3178.7,3178.8
201912130828,3178.5,3178.7,3178.2,3178.7,3178.8,3179,3178.7,3179
201912130829,3178.7,3178.7,3178.5,3178.5,3179,3179,3178.8,3178.8
201912130830,3178.5,3179.5,3178.3,3178.4,3178.8,3179.8,3178.7,3178.7
201912130831,3178.4,3178.9,3178.2,3178.9,3178.7,3179.3,3178.5,3179.3
201912130832,3178.9,3178.9,3178.7,3178.8,3179.3,3179.3,3179.1,3179.1
201912130833,3178.8,3179.1,3178.5,3178.5,3179.1,3179.4,3178.8,3178.8
201912130834,3178.5,3178.7,3178.4,3178.6,3178.8,3179.1,3178.8,3178.9
201912130835,3178.5,3178.5,3177.9,3178.3,3178.8,3178.8,3178.2,3178.7
201912130836,3178.2,3178.5,3178.2,3178.5,3178.8,3178.9,3178.6,3178.8
