日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
201912120800,3143.9,3144.2,3143.7,3144,3144.2,3144.5,3144.1,3144.5
201912120801,3144,3144,3143.4,3143.7,3144.5,3144.5,3143.9,3144
201912120802,3143.7,3144,3143.5,3144,3144,3144.3,3143.8,3144.3
201912120803,3144,3144.2,3143.9,3144,3144.3,3144.5,3144.3,3144.3
201912120804,3144,3144,3144,3144,3144.3,3144.4,3144.3,3144.3
201912120805,3144,3144,3143.7,3144,3144.3,3144.5,3144.2,3144.3
201912120806,3144,3144.1,3144,3144.1,3144.3,3144.5,3144.3,3144.5
201912120807,3144.1,3144.2,3144,3144.1,3144.5,3144.5,3144.4,3144.5
201912120808,3144.1,3144.2,3144.1,3144.2,3144.5,3144.5,3144.4,3144.5
201912120809,3144.2,3144.4,3144.2,3144.4,3144.5,3144.7,3144.5,3144.7
201912120810,3144.5,3144.5,3144.2,3144.3,3144.8,3144.8,3144.6,3144.6
201912120811,3144.3,3144.3,3144,3144,3144.6,3144.8,3144.3,3144.3
201912120812,3144,3144.2,3143.9,3144,3144.3,3144.5,3144.3,3144.4
201912120813,3144,3144.2,3143.9,3144,3144.4,3144.5,3144.3,3144.3
201912120814,3144,3144.1,3143.8,3143.9,3144.3,3144.5,3144.2,3144.2
201912120815,3143.9,3144.1,3143.7,3144,3144.2,3144.5,3144.2,3144.3
201912120816,3144,3144,3143.9,3143.9,3144.3,3144.3,3144.2,3144.2
201912120817,3143.9,3143.9,3143.7,3143.9,3144.2,3144.3,3144.2,3144.2
201912120818,3143.9,3144,3143.9,3144,3144.2,3144.3,3144.2,3144.3
201912120819,3144,3144,3144,3144,3144.3,3144.3,3144.3,3144.3
201912120820,3144,3144.2,3144,3144.2,3144.3,3144.5,3144.3,3144.5
201912120821,3144.2,3144.2,3144.2,3144.2,3144.5,3144.5,3144.5,3144.5
201912120822,3144.2,3144.2,3144.1,3144.2,3144.5,3144.5,3144.4,3144.5
201912120823,3144.2,3144.2,3144.2,3144.2,3144.5,3144.5,3144.5,3144.5
201912120824,3144.2,3144.5,3144.2,3144.5,3144.5,3144.8,3144.5,3144.8
201912120825,3144.5,3144.5,3144.5,3144.5,3144.8,3144.8,3144.8,3144.8
201912120826,3144.5,3144.7,3144.5,3144.7,3144.8,3145,3144.8,3145
201912120827,3144.8,3144.8,3144.7,3144.8,3145.1,3145.1,3145,3145.1
201912120828,3144.8,3144.8,3144.7,3144.7,3145.1,3145.1,3145,3145
201912120829,3144.8,3144.9,3144.8,3144.8,3145.1,3145.2,3145.1,3145.1
201912120830,3144.8,3145.1,3144.7,3145.1,3145.1,3145.4,3145.1,3145.4
201912120831,3145,3145,3145,3145,3145.3,3145.3,3145.3,3145.3
201912120832,3145,3145,3145,3145,3145.3,3145.3,3145.3,3145.3
201912120833,3145,3145,3145,3145,3145.3,3145.3,3145.3,3145.3
201912120834,3145,3145,3144.9,3144.9,3145.3,3145.3,3145.2,3145.2
201912120835,3144.9,3145,3144.9,3144.9,3145.2,3145.3,3145.2,3145.2
