日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202111170800,4696.4,4697.6,4696,4697.5,4696.7,4698,4696.6,4697.9
202111170801,4697.5,4697.5,4697.2,4697.2,4697.9,4697.9,4697.5,4697.8
202111170802,4697.2,4697.3,4696.9,4697.2,4697.8,4697.8,4697.3,4697.5
202111170803,4697.2,4697.3,4697.2,4697.2,4697.5,4697.8,4697.5,4697.8
202111170804,4697.2,4697.3,4696.7,4696.9,4697.8,4697.8,4697.3,4697.3
202111170805,4696.9,4696.9,4696.5,4696.6,4697.3,4697.3,4697,4697
202111170806,4696.6,4696.7,4696.2,4696.4,4697,4697.1,4696.8,4696.8
202111170807,4696.4,4696.4,4696.1,4696.2,4696.8,4696.8,4696.5,4696.5
202111170808,4696.2,4696.7,4696.2,4696.6,4696.5,4697.1,4696.5,4697
202111170809,4696.6,4696.7,4696.5,4696.7,4697,4697.1,4696.9,4697.1
202111170810,4696.7,4696.9,4696.7,4696.7,4697.1,4697.3,4697.1,4697.3
202111170811,4696.7,4697,4696.7,4696.9,4697.3,4697.5,4697.2,4697.3
202111170812,4696.9,4697.2,4696.9,4697.1,4697.3,4697.6,4697.3,4697.5
202111170813,4697.1,4697.2,4696.9,4697.1,4697.5,4697.6,4697.3,4697.5
202111170814,4697.1,4697.7,4697,4697.7,4697.5,4698,4697.3,4698
202111170815,4697.7,4697.7,4696,4696,4698,4698,4696.3,4696.3
202111170816,4696,4696.2,4695.7,4696,4696.3,4696.6,4696.1,4696.3
202111170817,4696,4696,4695.5,4695.5,4696.3,4696.3,4695.8,4695.8
202111170818,4695.5,4695.9,4695.5,4695.8,4695.8,4696.3,4695.8,4696.1
202111170819,4695.8,4695.8,4694.8,4694.8,4696.1,4696.1,4695.1,4695.1
202111170820,4694.8,4695.5,4694.8,4695.2,4695.1,4695.8,4695.1,4695.5
202111170821,4695.2,4695.5,4695.2,4695.5,4695.5,4695.9,4695.5,4695.9
202111170822,4695.4,4695.5,4695.2,4695.2,4695.8,4695.9,4695.5,4695.5
202111170823,4695.2,4695.3,4695,4695.3,4695.5,4695.8,4695.4,4695.6
202111170824,4695.3,4695.5,4695.2,4695.2,4695.6,4695.8,4695.6,4695.6
202111170825,4695.2,4695.3,4695,4695.2,4695.6,4695.6,4695.3,4695.5
202111170826,4695.3,4695.3,4695.2,4695.2,4695.6,4695.6,4695.5,4695.5
202111170827,4695.2,4696.2,4695.2,4696.2,4695.5,4696.6,4695.5,4696.5
202111170828,4696.2,4696.3,4695.7,4696.3,4696.5,4696.6,4696.2,4696.6
202111170829,4696.3,4696.3,4695.9,4696.2,4696.6,4696.8,4696.3,4696.5
202111170830,4696.2,4696.2,4695.9,4696.1,4696.5,4696.6,4696.3,4696.5
202111170831,4696.1,4696.2,4695.7,4695.9,4696.5,4696.6,4696.2,4696.5
202111170832,4695.9,4696.7,4695.9,4696.5,4696.5,4697.1,4696.3,4697.1
202111170833,4696.5,4696.7,4696.5,4696.5,4697.1,4697.1,4696.8,4696.9
202111170834,4696.5,4697,4696.4,4696.9,4696.9,4697.3,4696.8,4697.3
202111170835,4696.9,4697.1,4696.7,4697,4697.3,4697.6,4697,4697.4
202111170836,4697,4697.5,4696.7,4697.5,4697.4,4697.9,4697.2,4697.9
202111170837,4697.5,4697.5,4697.2,4697.5,4697.9,4698,4697.6,4697.8
202111170838,4697.5,4697.8,4697.4,4697.7,4697.8,4698.2,4697.8,4698
202111170839,4697.7,4698,4697.7,4697.9,4698,4698.5,4698,4698.3
202111170840,4697.9,4698,4697.7,4697.9,4698.3,4698.5,4698.2,4698.2
202111170841,4697.9,4698,4697.5,4697.7,4698.2,4698.3,4698,4698
202111170842,4697.7,4698,4697.7,4698,4698,4698.4,4698,4698.4
202111170843,4698,4698.6,4698,4698.3,4698.4,4699,4698.3,4698.8
202111170844,4698.3,4698.7,4698.3,4698.5,4698.8,4699,4698.8,4698.8
202111170845,4698.5,4698.5,4698.4,4698.5,4698.8,4699.1,4698.8,4698.8
202111170846,4698.5,4698.8,4698.5,4698.8,4698.8,4699.1,4698.8,4699.1
202111170847,4698.8,4699.4,4698.7,4699.4,4699.1,4699.8,4699.1,4699.8
202111170848,4699.4,4699.5,4699,4699.3,4699.8,4699.8,4699.5,4699.6
202111170849,4699.2,4699.5,4699.2,4699.5,4699.5,4699.8,4699.5,4699.8
202111170850,4699.5,4699.8,4699.4,4699.7,4699.8,4700.1,4699.8,4700.1
202111170851,4699.8,4699.8,4699.5,4699.5,4700.1,4700.3,4699.8,4699.8
202111170852,4699.5,4699.6,4698.7,4699,4699.8,4700,4699.2,4699.4
202111170853,4699,4699.1,4698.8,4699.1,4699.4,4699.5,4699.3,4699.4
202111170854,4699.1,4699.1,4698.8,4698.8,4699.4,4699.5,4699.1,4699.1
202111170855,4698.8,4699,4698.7,4698.8,4699.1,4699.3,4699.1,4699.3
202111170856,4698.7,4699,4698.7,4698.8,4699.3,4699.4,4699.1,4699.1
202111170857,4698.8,4699,4698.7,4699,4699.1,4699.3,4699.1,4699.3
202111170858,4699,4699,4699,4699,4699.3,4699.5,4699.3,4699.3
202111170859,4699,4699,4699,4699,4699.3,4699.3,4699.3,4699.3
202111170900,4699,4699,4698.2,4698.5,4699.3,4699.5,4698.7,4698.8
202111170901,4698.5,4698.6,4697.9,4698.3,4698.8,4699,4698.3,4698.6
202111170902,4698.3,4698.3,4697.9,4698.2,4698.6,4698.8,4698.3,4698.8
202111170903,4698.4,4698.6,4697.9,4698.5,4698.7,4698.9,4698.3,4698.8
202111170904,4698.5,4698.6,4698.2,4698.5,4698.8,4699,4698.8,4698.8
202111170905,4698.5,4699.1,4698.4,4699.1,4698.8,4699.5,4698.7,4699.4
202111170906,4699.1,4699.7,4699.1,4699.6,4699.4,4700,4699.4,4699.9
202111170907,4699.7,4699.7,4699.6,4699.7,4700,4700,4699.9,4700
202111170908,4699.7,4699.7,4699,4699,4700,4700,4699.3,4699.3
202111170909,4699,4699.5,4698.7,4699.2,4699.3,4699.8,4699,4699.5
202111170910,4699.2,4699.4,4699,4699.4,4699.5,4699.8,4699.4,4699.7
202111170911,4699.5,4699.7,4699.2,4699.7,4699.8,4700,4699.7,4700
202111170912,4699.7,4699.7,4699.2,4699.2,4700,4700,4699.5,4699.5
202111170913,4699.2,4699.4,4699.2,4699.3,4699.5,4699.8,4699.5,4699.6
202111170914,4699.3,4699.3,4699,4699.2,4699.6,4699.6,4699.3,4699.5
202111170915,4699.2,4699.2,4698.5,4699,4699.5,4699.5,4698.9,4699.3
202111170916,4699,4699.4,4698.5,4699.4,4699.3,4699.8,4698.8,4699.7
