日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202004230700,2790.9,2792,2786.7,2788.7,2791.2,2792.5,2787.5,2789.2
202004230701,2788.7,2789.3,2784.7,2784.7,2789.2,2789.9,2785.2,2785.5
202004230702,2784.7,2785.7,2783,2784.5,2785.5,2786,2783.4,2785.1
202004230703,2784.5,2785,2783.5,2784.3,2785.1,2785.6,2784,2784.9
202004230704,2784.2,2784.3,2782.7,2784.3,2784.8,2785,2783.2,2784.9
202004230705,2784.3,2784.5,2781.8,2782.5,2784.9,2785.1,2782.2,2783
202004230706,2782.5,2783.7,2782.2,2783.5,2783,2784.3,2782.8,2784.1
202004230707,2783.5,2785.5,2783.4,2785.3,2784.1,2786.1,2783.8,2786.1
202004230708,2785.3,2786.4,2785.2,2786.3,2786.1,2786.9,2785.6,2786.6
202004230709,2786,2787.7,2783.8,2784.8,2786.5,2788.3,2784.4,2785.4
202004230710,2784.8,2785.3,2783.7,2784,2785.3,2785.9,2784.2,2784.6
202004230711,2784,2785.1,2783.4,2783.8,2784.6,2785.8,2784,2784.4
202004230712,2783.8,2785.9,2783.8,2785.9,2784.4,2786.5,2784.3,2786.4
202004230713,2785.9,2787.1,2785.9,2786.6,2786.5,2787.6,2786.5,2787.1
202004230714,2786.6,2787.3,2785.7,2787.2,2787.1,2787.9,2786.5,2787.7
202004230715,2787.2,2787.4,2786.4,2786.6,2787.8,2787.9,2787,2787.4
202004230716,2786.6,2787.2,2786.6,2786.9,2787.4,2787.8,2787.1,2787.4
202004230717,2786.8,2786.8,2785.2,2785.7,2787.4,2787.4,2785.8,2786.2
202004230718,2785.5,2786.5,2784.7,2785.4,2786.1,2787,2785.4,2785.9
202004230719,2785.3,2785.5,2784.8,2785.2,2785.9,2786.1,2785.3,2785.8
202004230720,2785.2,2785.8,2783.6,2785,2785.8,2786.4,2784.2,2785.7
202004230721,2785,2786.4,2784.8,2785.8,2785.7,2787,2785.4,2786.3
202004230722,2785.8,2786.2,2785.8,2785.9,2786.4,2786.7,2786.4,2786.4
202004230723,2785.9,2786.5,2784.8,2785.9,2786.4,2787,2785.4,2786.5
202004230724,2785.9,2786.2,2784.7,2785.3,2786.5,2786.8,2785.2,2785.9
202004230725,2785,2785.7,2784.4,2785.5,2785.6,2786.2,2785,2786.1
202004230726,2785.5,2786,2785.1,2785.7,2786.1,2786.6,2785.7,2786.3
202004230727,2785.7,2786,2785.3,2786,2786.3,2786.6,2785.9,2786.6
202004230728,2786,2786.5,2786,2786.3,2786.6,2787.1,2786.6,2786.9
202004230729,2786.3,2786.7,2784.7,2785.2,2786.9,2787.3,2785.3,2785.8
202004230730,2785.2,2785.2,2783.9,2784.2,2785.8,2785.8,2784.5,2784.8
202004230731,2784.2,2784.3,2782.7,2782.7,2784.9,2784.9,2783.1,2783.1
202004230732,2782.7,2783.4,2782.1,2783.4,2783.1,2783.8,2782.6,2783.8
202004230733,2783.4,2783.8,2782.8,2783.8,2783.8,2784.4,2783.3,2784.4
202004230734,2783.8,2785.6,2783.7,2785.5,2784.4,2786.1,2784.3,2786.1
202004230735,2785.5,2785.5,2782.7,2782.7,2786,2786,2783.3,2783.3
202004230736,2782.7,2782.9,2780.4,2782.1,2783.3,2783.6,2781,2782.6
202004230737,2782.1,2783.3,2781.9,2783.3,2782.6,2783.9,2782.5,2783.6
202004230738,2783.3,2783.3,2782.6,2783.1,2783.6,2783.6,2783.1,2783.5
202004230739,2783.1,2783.3,2782.7,2782.7,2783.5,2784,2783.1,2783.4
202004230740,2782.7,2783,2782.5,2782.7,2783.4,2783.5,2783,2783.1
202004230741,2782.7,2783,2782,2782.7,2783.1,2783.3,2782.5,2783.3
202004230742,2782.7,2784,2782.7,2783.4,2783.3,2784.6,2783.3,2784
202004230743,2783.4,2784.5,2783.3,2784.2,2784,2784.9,2783.7,2784.6
202004230744,2784.2,2784.4,2783.7,2784.2,2784.6,2784.8,2784.2,2784.6
202004230745,2784.1,2784.1,2783.1,2783.2,2784.5,2784.6,2783.6,2783.6
202004230746,2783.2,2783.3,2782,2783.1,2783.6,2783.8,2782.6,2783.6
202004230747,2783.1,2783.2,2782,2782.2,2783.6,2783.9,2782.5,2782.8
202004230748,2782.2,2783.3,2781.2,2781.2,2782.8,2783.8,2781.6,2781.6
202004230749,2781.2,2781.2,2780.2,2781.1,2781.6,2781.8,2780.8,2781.4
202004230750,2781.1,2781.2,2778.6,2779,2781.4,2781.8,2779,2779.6
202004230751,2779,2781.3,2779,2781.1,2779.6,2781.8,2779.6,2781.7
202004230752,2781.1,2781.2,2779.4,2779.4,2781.7,2781.7,2779.8,2779.9
202004230753,2779.4,2781.4,2779.4,2780.5,2779.9,2781.8,2779.9,2781
202004230754,2780.5,2781.4,2779.2,2779.7,2781,2782,2779.7,2780.3
202004230755,2779.5,2781,2779.3,2780.7,2780.1,2781.6,2780,2781.3
202004230756,2780.7,2781,2780.2,2780.8,2781.3,2781.4,2780.8,2781.3
202004230757,2780.9,2781.5,2780.9,2781.2,2781.5,2782.1,2781.5,2781.6
202004230758,2781.2,2781.7,2780.7,2780.7,2781.6,2782.3,2781.4,2781.4
202004230759,2780.8,2781,2779.1,2781,2781.4,2781.5,2779.7,2781.4
202004230800,2781,2781.7,2780.8,2781.6,2781.4,2782.2,2781.3,2782.2
202004230801,2781.6,2781.6,2780.3,2780.3,2782.2,2782.2,2780.8,2780.8
202004230802,2780.3,2780.8,2777.2,2777.4,2780.8,2781.1,2777.7,2778
202004230803,2777.3,2777.3,2775.2,2776.5,2777.9,2777.9,2775.8,2777.1
202004230804,2776.5,2778.7,2776.2,2777.3,2777.1,2779.1,2776.7,2777.9
202004230805,2777.3,2778.1,2777,2777.6,2777.9,2778.6,2777.7,2778.2
202004230806,2777.6,2778,2777.1,2777.5,2778.2,2778.6,2777.7,2778
202004230807,2777.5,2778.3,2776.9,2777.9,2778,2778.6,2777.2,2778.4
202004230808,2777.9,2778,2776.2,2776.5,2778.5,2778.6,2776.8,2777.1
202004230809,2776.6,2777.2,2776.2,2776.3,2777.2,2777.7,2776.8,2776.8
202004230810,2776.3,2776.7,2776.2,2776.5,2776.9,2777.1,2776.8,2777
202004230811,2776.5,2776.5,2775.6,2776.5,2777,2777,2776.2,2777
202004230812,2776.5,2777.2,2776.5,2776.9,2777,2777.8,2777,2777.3
202004230813,2776.9,2776.9,2776.4,2776.7,2777.3,2777.3,2776.8,2777.3
202004230814,2776.7,2776.9,2776.2,2776.8,2777.2,2777.3,2776.8,2777.3
202004230815,2776.8,2778.9,2776.5,2778.2,2777.3,2779.5,2777.1,2778.8
202004230816,2778.2,2778.2,2777.4,2777.5,2778.8,2778.8,2778.1,2778.1
202004230817,2777.5,2777.5,2776.4,2776.9,2778.1,2778.1,2777,2777.3
202004230818,2776.9,2778.4,2776.8,2778.2,2777.3,2778.9,2777.3,2778.5
202004230819,2778.3,2779.7,2778.2,2779.4,2778.6,2780,2778.6,2779.8
202004230820,2779.4,2779.7,2778.7,2779.1,2779.8,2780.3,2779.3,2779.7
202004230821,2779.1,2779.1,2777.9,2778.2,2779.6,2779.6,2778.3,2778.7
202004230822,2778.2,2778.4,2776.7,2777.9,2778.7,2779,2777.3,2778.4
202004230823,2777.9,2777.9,2777,2777.9,2778.4,2778.6,2777.7,2778.6
202004230824,2777.9,2778.3,2776.9,2777.1,2778.6,2778.8,2777.4,2777.7
202004230825,2777.1,2777.7,2776.9,2777.7,2777.7,2778.1,2777.3,2778
202004230826,2777.7,2777.8,2777,2777.2,2778,2778.4,2777.5,2777.5
202004230827,2777.2,2777.2,2775.6,2776.4,2777.5,2777.7,2776.2,2777
202004230828,2776.4,2780.3,2776.4,2779.6,2777,2780.8,2776.9,2780.2
202004230829,2779.6,2780.1,2779.5,2779.7,2780.2,2780.7,2780,2780.3
202004230830,2779.6,2779.6,2776.9,2777.1,2780.3,2780.3,2777.6,2777.7
202004230831,2777.1,2777.7,2776.4,2776.8,2777.7,2778.1,2777,2777.3
202004230832,2776.8,2777.2,2776,2776.9,2777.4,2777.7,2776.6,2777.6
202004230833,2777,2777,2776,2776.1,2777.6,2777.6,2776.5,2776.6
202004230834,2776.1,2776.1,2774.2,2774.9,2776.6,2776.6,2774.7,2775.6
202004230835,2775,2775,2774.3,2774.6,2775.6,2775.6,2774.8,2775.2
202004230836,2774.7,2774.8,2773.6,2774.6,2775.3,2775.3,2774.2,2775.1
202004230837,2774.6,2775.5,2774.5,2775.1,2775.2,2776,2775.1,2775.4
202004230838,2775.1,2776.1,2774.9,2776.1,2775.4,2776.5,2775.4,2776.5
202004230839,2776.1,2776.2,2775.3,2775.3,2776.5,2776.7,2775.8,2775.8
202004230840,2775.3,2775.8,2775,2775.1,2775.8,2776.3,2775.5,2775.5
202004230841,2775.1,2775.5,2774.4,2774.9,2775.5,2776,2775,2775.3
202004230842,2775,2775.8,2774.6,2775.7,2775.4,2776.3,2775.1,2776.2
202004230843,2775.7,2776.4,2775.6,2776.1,2776.2,2776.9,2776,2776.7
202004230844,2776.1,2776.4,2776,2776.4,2776.7,2777,2776.6,2777
202004230845,2776.4,2776.4,2775.1,2775.2,2777,2777,2775.5,2775.8
202004230846,2775.4,2775.7,2775,2775.4,2776,2776.1,2775.5,2775.9
202004230847,2775.4,2776.5,2774.9,2775,2775.9,2777.1,2775.3,2775.6
202004230848,2775,2775.5,2774.8,2775,2775.5,2776.1,2775.2,2775.3
202004230849,2774.9,2775.5,2774.7,2775.5,2775.2,2776,2775.2,2776
202004230850,2775.5,2775.5,2774.7,2774.9,2776,2776,2775.2,2775.3
202004230851,2774.9,2775.2,2773,2774.8,2775.3,2775.6,2773.4,2775.1
202004230852,2774.8,2774.8,2773.9,2774.7,2775.1,2775.3,2774.5,2775.3
202004230853,2774.7,2777.4,2774.7,2777.4,2775.2,2778,2775.2,2777.9
202004230854,2777.4,2777.9,2776.5,2777.3,2778,2778.5,2777,2777.9
202004230855,2777.3,2777.4,2776.2,2776.3,2777.9,2778,2776.7,2776.8
202004230856,2776.3,2777.3,2776.2,2777.3,2776.8,2777.9,2776.6,2777.9
202004230857,2777.5,2777.8,2776.9,2777.7,2778,2778.4,2777.5,2778.4
202004230858,2777.7,2778,2777.4,2777.7,2778.4,2778.5,2778,2778.3
202004230859,2777.7,2778.9,2777.2,2778.9,2778.3,2779.4,2777.8,2779.4
202004230900,2778.7,2779.4,2777.1,2777.5,2779.3,2779.8,2777.7,2778
202004230901,2777.5,2782.4,2777.5,2781.4,2778,2783,2778,2781.9
202004230902,2781.3,2782,2780.2,2780.9,2781.8,2782.6,2780.7,2781.4
202004230903,2780.9,2780.9,2778.9,2779.3,2781.4,2781.4,2779.4,2779.8
202004230904,2779.3,2779.7,2778.3,2779.4,2779.9,2780.3,2778.8,2779.9
202004230905,2779.4,2780.7,2779.4,2780,2779.9,2781.2,2779.9,2780.7
202004230906,2780,2780.1,2778.2,2778.2,2780.7,2780.7,2778.6,2778.7
202004230907,2778.2,2778.9,2777.8,2778.1,2778.7,2779.5,2778.3,2778.6
202004230908,2778.1,2778.9,2777.9,2778.7,2778.7,2779.3,2778.5,2779.1
202004230909,2778.7,2779.6,2778.6,2779.1,2779.3,2780.1,2779.1,2779.7
202004230910,2779.1,2779.1,2777.4,2777.7,2779.7,2779.7,2778,2778.3
202004230911,2777.7,2777.9,2777.4,2777.6,2778.3,2778.4,2777.9,2778.2
202004230912,2777.6,2778,2777.4,2777.5,2778.2,2778.5,2777.9,2778
202004230913,2777.5,2777.7,2776.2,2776.5,2778,2778.1,2776.7,2777.1
202004230914,2776.5,2776.6,2775.5,2776.2,2777.1,2777.1,2776.1,2776.8
202004230915,2776.2,2777.8,2776,2777.3,2776.8,2778.4,2776.5,2777.9
202004230916,2777.3,2777.3,2776.7,2777.1,2777.9,2777.9,2777.2,2777.5
202004230917,2777.1,2777.3,2776.7,2776.7,2777.5,2777.9,2777.1,2777.2
202004230918,2776.7,2776.7,2775.7,2776.2,2777.2,2777.2,2776.3,2776.8
202004230919,2776.2,2776.3,2774,2774.8,2776.7,2776.8,2774.5,2775.3
202004230920,2774.8,2776,2774.7,2775.3,2775.3,2776.6,2775.1,2775.9
202004230921,2775.3,2775.5,2774,2774,2775.9,2776,2774.5,2774.5
202004230922,2773.9,2774.1,2772.7,2773.5,2774.5,2774.5,2773.1,2774.1
202004230923,2773.5,2775.4,2773.2,2775.2,2774,2775.8,2773.8,2775.7
202004230924,2775.2,2776.3,2775,2776.1,2775.7,2776.9,2775.6,2776.7
202004230925,2775.9,2776.8,2775.7,2776.5,2776.5,2777.3,2776.2,2777.1
202004230926,2776.6,2777.3,2776.3,2777.2,2777.1,2777.8,2776.9,2777.7
202004230927,2777.2,2777.5,2776.4,2776.4,2777.7,2778,2777,2777
202004230928,2776.6,2778.6,2776.6,2777.8,2777.1,2779.1,2777.1,2778.3
202004230929,2777.8,2778.6,2777.8,2778.4,2778.3,2779.1,2778.3,2779
202004230930,2778.4,2778.5,2777.1,2777.1,2779,2779,2777.6,2777.7
202004230931,2777.1,2777.5,2776.3,2776.7,2777.7,2778.1,2776.8,2777.2
202004230932,2776.5,2778,2776.4,2777.7,2777.1,2778.6,2777,2778.2
202004230933,2777.7,2777.7,2775.4,2775.6,2778.2,2778.3,2775.9,2776.2
202004230934,2775.7,2776.2,2775,2776.2,2776.2,2776.5,2775.5,2776.5
202004230935,2776.2,2776.3,2775.4,2775.7,2776.5,2776.8,2775.8,2776.3
202004230936,2775.6,2776.2,2774.5,2774.8,2776.1,2776.5,2775,2775.1
202004230937,2774.8,2777,2774.8,2776.7,2775.1,2777.4,2775.1,2777.1
202004230938,2776.7,2778.8,2776.7,2778.8,2777.1,2779.4,2777.1,2779.4
202004230939,2778.8,2779,2778,2779,2779.3,2779.5,2778.5,2779.4
202004230940,2779,2779.2,2777.3,2778.3,2779.4,2779.5,2777.8,2778.9
202004230941,2778.3,2779.3,2778.1,2779,2778.9,2779.9,2778.6,2779.6
202004230942,2779,2779.9,2778.9,2779.4,2779.6,2780.3,2779.3,2779.8
202004230943,2779.4,2779.8,2779.2,2779.6,2779.8,2780.3,2779.7,2780.2
202004230944,2779.6,2782,2779.5,2781.9,2780.2,2782.6,2780.1,2782.4
202004230945,2781.9,2782,2780.5,2781.9,2782.4,2782.6,2781.1,2782.3
202004230946,2781.7,2782.4,2781.2,2782.4,2782.3,2782.8,2781.6,2782.8
202004230947,2782.4,2783.9,2782.2,2783.1,2782.8,2784.4,2782.8,2783.5
202004230948,2783.2,2783.2,2781.2,2782,2783.6,2783.6,2781.6,2782.6
202004230949,2782,2783.3,2781.9,2783.3,2782.6,2783.8,2782.5,2783.7
202004230950,2783.3,2785.7,2783.2,2784.9,2783.7,2786.3,2783.7,2785.5
202004230951,2784.9,2786.8,2784.7,2785.9,2785.5,2787.3,2785.3,2786.4
202004230952,2785.9,2785.9,2784.2,2784.4,2786.4,2786.4,2784.8,2785
202004230953,2784.4,2784.5,2782.7,2783.1,2785,2785.1,2783.2,2783.5
202004230954,2783.1,2784.3,2782.1,2782.4,2783.5,2784.9,2782.5,2782.9
202004230955,2782.4,2783.1,2781.7,2781.7,2783,2783.7,2782.1,2782.2
202004230956,2781.7,2782.5,2781.7,2782.1,2782.2,2783.1,2782.2,2782.8
202004230957,2782.1,2782.6,2781.7,2781.7,2782.8,2783.2,2782.1,2782.1
202004230958,2781.7,2782.6,2781.6,2782.5,2782.1,2783.1,2782.1,2783.1
202004230959,2782.5,2783.8,2782.3,2783.4,2783.1,2784.5,2782.9,2784
202004231000,2783.4,2784.4,2783.4,2784.3,2784,2784.8,2784,2784.8
202004231001,2784.3,2786.7,2784.3,2786.7,2784.8,2787.1,2784.8,2787.1
202004231002,2786.7,2787.6,2786.3,2787.3,2787.1,2788.1,2786.9,2787.9
202004231003,2787.3,2788.2,2786.2,2787,2787.9,2788.8,2786.7,2787.6
202004231004,2787,2788,2786.8,2787.9,2787.6,2788.6,2787.3,2788.5
202004231005,2787.9,2789.4,2787.9,2789.3,2788.5,2789.9,2788.5,2789.9
202004231006,2789.2,2789.6,2789.2,2789.4,2789.8,2790.1,2789.8,2789.8
202004231007,2789.4,2789.5,2788.5,2789.5,2789.8,2790.1,2789,2790
202004231008,2789.5,2793.5,2789.4,2792.4,2790,2794.1,2790,2793
202004231009,2792.3,2794.3,2792,2792.6,2792.9,2794.9,2792.6,2793.2
202004231010,2792.7,2792.7,2789.9,2790.9,2793.3,2793.4,2790.6,2791.5
