日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202105270700,4192.9,4194.3,4192.5,4193.9,4193.2,4194.8,4193.2,4194.3
202105270701,4193.9,4194.9,4193.9,4194.7,4194.3,4195.3,4194.3,4195.3
202105270702,4194.7,4195.2,4194.5,4195.2,4195.3,4195.5,4195,4195.5
202105270703,4195.2,4195.7,4195.2,4195.4,4195.5,4196,4195.5,4195.9
202105270704,4195.4,4196.2,4195.4,4195.5,4195.9,4196.5,4195.9,4196
202105270705,4195.5,4195.6,4194.7,4194.7,4196,4196,4195,4195
202105270706,4194.7,4195.1,4194.7,4194.8,4195,4195.5,4195,4195.1
202105270707,4194.8,4194.8,4194.5,4194.7,4195.1,4195.3,4194.9,4195
202105270708,4194.7,4195,4194.7,4195,4195,4195.6,4195,4195.6
202105270709,4195,4195.1,4194.5,4194.6,4195.6,4195.6,4194.9,4194.9
202105270710,4194.6,4195,4194.6,4195,4194.9,4195.3,4194.9,4195.3
202105270711,4195,4195.7,4194.9,4195.5,4195.3,4196.3,4195.3,4195.8
202105270712,4195.5,4195.7,4195.2,4195.6,4195.8,4196,4195.6,4196
202105270713,4195.6,4195.6,4194.9,4195,4196,4196.1,4195.3,4195.3
202105270714,4195,4195.7,4195,4195.2,4195.3,4196.1,4195.3,4195.6
202105270715,4195.3,4195.3,4194.9,4195,4195.7,4195.8,4195.4,4195.4
202105270716,4195,4195.4,4194.9,4195,4195.4,4195.8,4195.3,4195.3
202105270717,4195,4196,4194.7,4196,4195.3,4196.3,4195.3,4196.3
202105270718,4196,4196.1,4195.7,4196,4196.3,4196.5,4196.1,4196.4
202105270719,4195.9,4196.1,4195.7,4196,4196.3,4196.5,4196.1,4196.3
202105270720,4196,4196.2,4195.9,4196,4196.3,4196.8,4196.3,4196.3
202105270721,4196,4196.2,4196,4196,4196.3,4196.6,4196.3,4196.4
202105270722,4196,4196.2,4195.7,4195.7,4196.4,4196.6,4196.1,4196.3
202105270723,4195.7,4196,4195.7,4195.9,4196.3,4196.5,4196.1,4196.5
202105270724,4195.9,4196.1,4195.9,4196,4196.5,4196.6,4196.3,4196.3
202105270725,4196,4196,4195.7,4195.9,4196.3,4196.3,4196.1,4196.3
202105270726,4195.9,4195.9,4195.7,4195.9,4196.3,4196.3,4196.2,4196.2
202105270727,4195.9,4196.5,4195.7,4196,4196.2,4196.8,4196,4196.3
202105270728,4196,4196.2,4195.9,4195.9,4196.3,4196.5,4196.3,4196.3
202105270729,4195.9,4196,4195.7,4195.8,4196.3,4196.3,4196,4196.1
202105270730,4195.8,4195.8,4195,4195,4196.1,4196.1,4195.3,4195.5
202105270731,4195,4195.2,4194.8,4194.8,4195.5,4195.6,4195.1,4195.1
202105270732,4194.8,4194.9,4194.5,4194.7,4195.1,4195.3,4194.8,4195
202105270733,4194.7,4194.7,4194.4,4194.4,4195,4195,4194.7,4194.7
202105270734,4194.4,4194.5,4194.1,4194.5,4194.7,4194.8,4194.5,4194.8
202105270735,4194.4,4194.7,4194.4,4194.5,4194.7,4195,4194.7,4194.8
202105270736,4194.5,4194.5,4194,4194.3,4194.8,4194.9,4194.3,4194.6
202105270737,4194.3,4194.3,4193.7,4194,4194.6,4194.6,4194,4194.4
202105270738,4194,4194.2,4193.7,4193.8,4194.4,4194.5,4194.1,4194.1
202105270739,4193.7,4194,4193.3,4193.4,4194,4194.6,4193.7,4193.7
202105270740,4193.4,4193.4,4192.9,4193.3,4193.7,4193.8,4193.2,4193.6
202105270741,4193.3,4193.5,4193,4193.5,4193.6,4193.8,4193.5,4193.8
202105270742,4193.5,4193.9,4193.4,4193.8,4193.8,4194.3,4193.8,4194.1
202105270743,4193.7,4193.8,4193.5,4193.8,4194,4194.1,4193.8,4194.1
202105270744,4193.8,4193.9,4193.6,4193.7,4194.1,4194.2,4194,4194
202105270745,4193.7,4194,4193.5,4194,4194,4194.3,4193.8,4194.3
202105270746,4193.9,4193.9,4193.5,4193.9,4194.2,4194.3,4193.9,4194.3
202105270747,4193.9,4193.9,4193.7,4193.7,4194.3,4194.3,4194,4194
202105270748,4193.7,4193.7,4193.2,4193.5,4194,4194.1,4193.6,4194.1
202105270749,4193.5,4193.7,4193.2,4193.2,4194.1,4194.1,4193.5,4193.5
202105270750,4193.2,4193.5,4193.2,4193.5,4193.5,4193.9,4193.5,4193.8
202105270751,4193.5,4193.5,4193.2,4193.5,4193.8,4193.9,4193.6,4193.9
202105270752,4193.5,4193.5,4193.4,4193.5,4193.9,4193.9,4193.7,4193.8
202105270753,4193.5,4193.5,4193.4,4193.5,4193.8,4194,4193.7,4193.8
202105270754,4193.5,4193.5,4193,4193.2,4193.8,4193.9,4193.3,4193.6
202105270755,4193.2,4193.5,4193.2,4193.3,4193.6,4193.8,4193.6,4193.6
202105270756,4193.3,4193.3,4193,4193,4193.6,4193.8,4193.3,4193.3
202105270757,4193,4193.1,4192.7,4192.7,4193.3,4193.4,4193,4193
202105270758,4192.7,4193,4192.5,4193,4193,4193.5,4193,4193.3
202105270759,4193,4193,4192.5,4192.7,4193.3,4193.3,4192.8,4193
202105270800,4192.7,4192.7,4191.9,4192.1,4193,4193,4192.2,4192.5
202105270801,4192.1,4192.1,4191.7,4192,4192.5,4192.6,4192.1,4192.3
202105270802,4192,4192.7,4191.9,4192.6,4192.3,4193.1,4192.3,4192.9
202105270803,4192.6,4192.8,4192.5,4192.5,4192.9,4193.3,4192.8,4192.8
202105270804,4192.5,4192.7,4192,4192,4192.8,4193.1,4192.3,4192.3
202105270805,4192,4192,4191.7,4191.8,4192.3,4192.6,4192,4192.1
202105270806,4191.8,4191.8,4191.2,4191.5,4192.1,4192.1,4191.6,4191.8
202105270807,4191.5,4191.7,4191.4,4191.7,4191.8,4192,4191.8,4192
202105270808,4191.8,4192.2,4191.7,4192.2,4192.1,4192.6,4192.1,4192.5
202105270809,4192.2,4192.2,4191.2,4191.2,4192.5,4192.5,4191.5,4191.5
202105270810,4191.2,4191.7,4190.5,4191.7,4191.5,4192,4191,4192
202105270811,4191.7,4192,4191.4,4191.5,4192,4192.3,4191.8,4191.8
202105270812,4191.5,4191.8,4190.9,4191.7,4191.8,4192.1,4191.2,4192.1
202105270813,4191.7,4192.2,4191.7,4191.7,4192.1,4192.8,4192.1,4192.1
202105270814,4191.7,4191.9,4191.5,4191.7,4192.1,4192.3,4192,4192
202105270815,4191.7,4191.8,4191.7,4191.7,4192,4192.3,4192,4192.3
202105270816,4191.8,4192,4191.7,4191.7,4192.3,4192.3,4192,4192
202105270817,4191.7,4191.7,4191.2,4191.2,4192,4192,4191.5,4191.5
202105270818,4191.2,4191.4,4191,4191,4191.5,4191.7,4191.3,4191.5
202105270819,4191,4191.2,4191,4191.2,4191.5,4191.6,4191.3,4191.5
202105270820,4191.2,4191.2,4190.8,4191,4191.5,4191.6,4191.3,4191.3
202105270821,4191,4191.2,4190.5,4191.2,4191.3,4191.5,4191,4191.5
202105270822,4191.3,4191.9,4191.2,4191.8,4191.6,4192.3,4191.6,4192.1
202105270823,4191.7,4192,4191.5,4191.6,4192,4192.5,4192,4192
202105270824,4191.6,4192.1,4191.6,4191.7,4192,4192.5,4192,4192.3
202105270825,4191.7,4191.8,4191.6,4191.7,4192.3,4192.3,4192,4192.1
202105270826,4191.7,4192,4191.7,4191.7,4192.1,4192.3,4192,4192
202105270827,4191.7,4191.7,4191.4,4191.6,4192,4192.1,4191.8,4192
202105270828,4191.6,4192,4191.5,4192,4192,4192.4,4191.9,4192.3
202105270829,4192,4192.2,4191.8,4192.1,4192.3,4192.5,4192.2,4192.5
202105270830,4192.1,4192.1,4191.7,4192,4192.5,4192.5,4192.2,4192.3
