日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202002120800,3360.9,3361.2,3359.4,3360.7,3361.2,3361.5,3359.7,3361
202002120801,3360.7,3360.9,3360.5,3360.9,3361,3361.3,3360.8,3361.2
202002120802,3360.9,3360.9,3360.5,3360.5,3361.2,3361.3,3360.8,3360.9
202002120803,3360.5,3360.9,3360.5,3360.8,3360.9,3361.3,3360.9,3361.2
202002120804,3360.8,3360.9,3360.5,3360.6,3361.2,3361.2,3360.8,3360.9
202002120805,3360.6,3361.6,3360.5,3361.3,3360.9,3361.9,3360.9,3361.6
202002120806,3361.3,3361.4,3361.2,3361.3,3361.6,3361.8,3361.6,3361.6
202002120807,3361.3,3361.3,3361,3361,3361.6,3361.7,3361.3,3361.3
202002120808,3361,3361.3,3360.7,3361.3,3361.3,3361.8,3361.2,3361.7
202002120809,3361.3,3361.5,3361,3361.1,3361.7,3361.8,3361.4,3361.5
202002120810,3361.1,3361.2,3361.1,3361.2,3361.5,3361.5,3361.5,3361.5
202002120811,3361.2,3361.2,3360.7,3360.7,3361.5,3361.5,3361,3361
202002120812,3360.8,3361.2,3360.7,3361.2,3361.1,3361.5,3361,3361.5
202002120813,3361.2,3361.3,3361.2,3361.2,3361.5,3361.6,3361.5,3361.5
202002120814,3361.2,3361.5,3361.2,3361.5,3361.5,3361.8,3361.5,3361.8
202002120815,3361.5,3361.5,3361.5,3361.5,3361.8,3361.8,3361.8,3361.8
202002120816,3361.5,3361.5,3361,3361.2,3361.8,3361.8,3361.5,3361.5
202002120817,3361.2,3361.4,3361.2,3361.4,3361.5,3361.8,3361.5,3361.7
202002120818,3361.4,3361.5,3361.2,3361.5,3361.7,3361.8,3361.5,3361.8
202002120819,3361.5,3361.5,3361.5,3361.5,3361.8,3361.9,3361.8,3361.8
202002120820,3361.5,3361.5,3361.3,3361.3,3361.8,3361.8,3361.7,3361.7
202002120821,3361.3,3361.5,3361.3,3361.5,3361.7,3361.8,3361.7,3361.8
202002120822,3361.5,3361.5,3361.2,3361.2,3361.8,3361.8,3361.5,3361.5
202002120823,3361.2,3361.5,3361.2,3361.2,3361.5,3361.8,3361.5,3361.5
202002120824,3361.3,3361.3,3361,3361.2,3361.6,3361.8,3361.5,3361.5
202002120825,3361.2,3361.2,3361.1,3361.2,3361.5,3361.5,3361.5,3361.5
202002120826,3361.2,3361.2,3361,3361.2,3361.5,3361.5,3361.4,3361.5
202002120827,3361.2,3361.3,3361.2,3361.3,3361.5,3361.6,3361.5,3361.6
202002120828,3361.2,3361.3,3361,3361.2,3361.5,3361.6,3361.4,3361.5
202002120829,3361.2,3361.4,3361.2,3361.4,3361.5,3361.8,3361.5,3361.7
202002120830,3361.4,3361.4,3361,3361,3361.7,3361.8,3361.3,3361.3
202002120831,3361,3361.2,3361,3361,3361.3,3361.5,3361.3,3361.5
202002120832,3361,3361.1,3361,3361.1,3361.5,3361.5,3361.3,3361.5
202002120833,3361.1,3361.1,3361,3361,3361.5,3361.5,3361.3,3361.3
202002120834,3361,3361.2,3360.9,3360.9,3361.3,3361.5,3361.3,3361.5
202002120835,3360.9,3361.2,3360.9,3361.2,3361.5,3361.5,3361.4,3361.5
202002120836,3361.2,3361.4,3361.2,3361.4,3361.5,3361.7,3361.5,3361.7
202002120837,3361.4,3362.1,3361.4,3362.1,3361.7,3362.5,3361.7,3362.4
202002120838,3362.1,3362.5,3362,3362.2,3362.4,3362.9,3362.3,3362.5
202002120839,3362.2,3362.5,3362.2,3362.5,3362.5,3362.8,3362.5,3362.8
202002120840,3362.5,3362.6,3362.3,3362.3,3362.8,3362.9,3362.6,3362.7
202002120841,3362.3,3362.4,3362.2,3362.3,3362.7,3362.8,3362.6,3362.6
202002120842,3362.3,3362.4,3362.2,3362.4,3362.6,3362.8,3362.6,3362.7
202002120843,3362.4,3362.4,3362.1,3362.2,3362.7,3362.8,3362.5,3362.5
202002120844,3362.2,3362.3,3362,3362,3362.5,3362.8,3362.4,3362.4
202002120845,3362,3362.1,3361,3361,3362.5,3362.5,3361.3,3361.3
202002120846,3361,3361,3360,3360.1,3361.3,3361.3,3360.3,3360.4
202002120847,3360.2,3360.9,3360.2,3360.8,3360.5,3361.3,3360.5,3361.1
202002120848,3360.8,3360.9,3360.5,3360.9,3361.1,3361.3,3360.8,3361.2
202002120849,3361,3361.3,3361,3361.3,3361.3,3361.6,3361.3,3361.6
202002120850,3361.3,3361.4,3360.7,3360.7,3361.6,3361.7,3361.1,3361.3
202002120851,3360.7,3360.9,3360.7,3360.7,3361.3,3361.3,3361,3361
202002120852,3360.7,3361,3360.7,3360.8,3361,3361.3,3361,3361.1
202002120853,3360.8,3360.9,3360.7,3360.7,3361.1,3361.3,3361,3361
202002120854,3360.7,3360.8,3360.6,3360.7,3361,3361.1,3360.9,3361
202002120855,3360.7,3360.7,3360.7,3360.7,3361,3361.3,3361,3361
202002120856,3360.7,3360.9,3360.7,3360.9,3361,3361.3,3361,3361.2
202002120857,3360.9,3361.1,3360.7,3361,3361.2,3361.5,3361.2,3361.3
202002120858,3361,3361,3360.8,3361,3361.3,3361.5,3361.3,3361.3
202002120859,3361,3361,3360.7,3360.7,3361.3,3361.3,3361,3361
202002120900,3360.7,3361.7,3360.5,3361.7,3361,3362,3360.9,3362
202002120901,3361.7,3362.2,3361.3,3361.5,3362,3362.6,3361.7,3361.8
202002120902,3361.5,3361.7,3361.2,3361.2,3361.8,3362,3361.5,3361.5
202002120903,3361.2,3361.2,3359.5,3359.5,3361.5,3361.5,3359.8,3359.8
202002120904,3359.4,3359.4,3358.5,3358.7,3359.7,3359.8,3358.9,3359
202002120905,3358.7,3359,3358,3358.7,3359,3359.3,3358.5,3359
202002120906,3358.7,3358.8,3358,3358.2,3359,3359.3,3358.3,3358.5
202002120907,3358.2,3359.2,3358,3359.1,3358.5,3359.5,3358.3,3359.5
202002120908,3359.1,3359.4,3359,3359.4,3359.5,3359.8,3359.3,3359.7
202002120909,3359.4,3360.7,3359.3,3360.2,3359.7,3361,3359.7,3360.8
202002120910,3360.2,3360.2,3359,3359.2,3360.8,3360.8,3359.5,3359.5
202002120911,3359.3,3359.9,3359.2,3359.9,3359.6,3360.3,3359.6,3360.2
