日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202002030800,3222.6,3232.9,3222,3229.5,3222.9,3233.5,3222.3,3230.1
202002030801,3229.6,3232.9,3229.6,3230.6,3230.2,3233.4,3230.2,3231
202002030802,3230.6,3234,3230.5,3233.5,3231,3234.4,3231,3233.9
202002030803,3233.5,3233.5,3231.1,3232.7,3233.9,3233.9,3231.5,3233
202002030804,3232.7,3233.6,3231.2,3231.4,3233,3234,3231.6,3231.8
202002030805,3231.4,3231.5,3229.5,3230.5,3231.8,3232,3229.8,3230.8
202002030806,3230.4,3231.7,3229.6,3231.7,3230.7,3232.3,3230,3232.3
202002030807,3231.7,3233.5,3231.7,3232.4,3232.3,3234,3232.3,3232.8
202002030808,3232.3,3232.4,3229.2,3229.2,3232.7,3232.8,3229.6,3229.7
202002030809,3229.2,3229.3,3227.5,3227.7,3229.7,3229.7,3227.8,3228
202002030810,3227.8,3227.8,3227.2,3227.2,3228.1,3228.1,3227.5,3227.5
202002030811,3227.2,3227.3,3226.3,3226.3,3227.5,3227.7,3226.6,3226.6
202002030812,3226.2,3230.3,3226.2,3229.3,3226.5,3230.8,3226.5,3229.8
202002030813,3229.3,3231,3229.2,3230.9,3229.8,3231.5,3229.6,3231.3
202002030814,3230.9,3232.6,3229.9,3232.5,3231.5,3233,3230.5,3233
202002030815,3232.5,3233.3,3231.3,3232.5,3233,3233.6,3231.8,3233.1
202002030816,3232.5,3234.3,3231,3232.7,3233.1,3234.6,3231.3,3233.3
202002030817,3232.8,3233.5,3232.5,3232.9,3233.3,3234.1,3233,3233.5
202002030818,3232.9,3233.6,3231.7,3232.3,3233.5,3234,3232.3,3232.6
202002030819,3232.3,3232.7,3231.7,3232.4,3232.6,3233,3232.2,3232.8
202002030820,3232.4,3233,3232.2,3232.7,3232.8,3233.5,3232.6,3233.1
202002030821,3232.7,3233.9,3232.7,3233.2,3233.1,3234.3,3233.1,3233.8
202002030822,3233.2,3235.2,3233.2,3233.2,3233.8,3235.7,3233.6,3233.6
202002030823,3233.2,3233.3,3232.2,3232.2,3233.6,3233.8,3232.5,3232.8
202002030824,3232.2,3234.7,3232.2,3234.6,3232.8,3235.1,3232.6,3235
202002030825,3234.6,3235.7,3234,3234.5,3235,3236.3,3234.5,3234.9
202002030826,3234.5,3235,3233.4,3235,3234.9,3235.3,3233.8,3235.3
202002030827,3235,3235.7,3234.1,3235.7,3235.3,3236,3234.5,3236
202002030828,3235.7,3235.7,3234.5,3234.6,3236,3236,3235,3235
202002030829,3234.6,3235.2,3234,3234,3235,3235.5,3234.4,3234.4
202002030830,3234,3234.5,3233.1,3234.2,3234.4,3235,3233.4,3234.6
202002030831,3234.2,3234.7,3234.2,3234.7,3234.6,3235,3234.6,3235
202002030832,3234.7,3235.9,3234.7,3234.8,3235,3236.3,3235,3235.1
202002030833,3234.8,3234.9,3234.4,3234.5,3235.1,3235.3,3234.8,3234.8
202002030834,3234.5,3234.5,3232.5,3233,3234.8,3234.8,3233,3233.3
202002030835,3233,3233.5,3232,3233,3233.3,3233.9,3232.4,3233.5
202002030836,3233,3233.5,3232.4,3232.4,3233.5,3233.8,3232.8,3232.8
202002030837,3232.4,3233.7,3232.4,3233.6,3232.8,3234.1,3232.8,3234
202002030838,3233.6,3234.1,3233.5,3234,3234,3234.5,3233.8,3234.5
202002030839,3234,3234.6,3233.9,3234.5,3234.5,3235,3234.4,3234.8
202002030840,3234.5,3235.5,3234.2,3234.5,3234.8,3236,3234.5,3234.8
202002030841,3234.5,3235,3233.5,3233.7,3234.8,3235.6,3233.9,3234
202002030842,3233.7,3234.5,3233.7,3234.5,3234,3235,3234,3234.8
202002030843,3234.5,3234.6,3233.7,3233.9,3234.8,3235,3234,3234.5
202002030844,3233.9,3235,3233.9,3234.2,3234.5,3235.3,3234.2,3234.6
202002030845,3234.2,3234.9,3233,3233.4,3234.6,3235.3,3233.4,3233.7
202002030846,3233.4,3233.4,3231.5,3233,3233.7,3233.7,3232,3233.4
202002030847,3233,3233.7,3232.1,3232.5,3233.4,3234,3232.5,3232.8
202002030848,3232.5,3233.3,3232,3232.2,3232.8,3233.8,3232.4,3232.8
