日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202010070700,3335.8,3336.6,3332.4,3335.4,3336.4,3337,3333.2,3335.8
202010070701,3335.4,3335.5,3333.9,3334.4,3335.8,3336,3334.5,3335
202010070702,3334.4,3335.7,3333.9,3335.7,3335,3336.1,3334.6,3336
202010070703,3335.7,3338.2,3335.2,3338.2,3336,3338.8,3335.6,3338.5
202010070704,3338.2,3339.3,3337.3,3338.7,3338.5,3339.8,3337.9,3339.3
202010070705,3338.7,3339.5,3337.3,3338,3339.3,3340,3337.9,3338.3
202010070706,3338,3338,3337.4,3337.5,3338.3,3338.3,3337.9,3338.1
202010070707,3337.5,3337.6,3336.9,3336.9,3338.1,3338.1,3337.5,3337.5
202010070708,3336.9,3339.3,3336.9,3339.3,3337.5,3339.8,3337.4,3339.8
202010070709,3339.3,3339.4,3338.4,3339,3339.8,3339.9,3339,3339.6
202010070710,3339,3339.5,3338.9,3339.5,3339.6,3339.9,3339.5,3339.8
202010070711,3339.5,3339.8,3339.2,3339.4,3339.8,3340.3,3339.7,3339.8
202010070712,3339.4,3339.7,3339.3,3339.5,3339.8,3340.2,3339.8,3340.1
202010070713,3339.5,3339.7,3339.3,3339.7,3340.1,3340.1,3339.9,3340
202010070714,3339.7,3340.5,3339.7,3340.2,3340,3341,3340,3340.9
202010070715,3340.2,3341.2,3339.6,3340,3340.9,3341.6,3340.2,3340.6
202010070716,3340,3340.5,3339.6,3339.7,3340.6,3341,3340,3340
202010070717,3339.7,3340.1,3339.3,3340.1,3340,3340.7,3339.8,3340.7
202010070718,3340.2,3341.3,3340.2,3341,3340.7,3341.7,3340.6,3341.6
202010070719,3341,3341.7,3340.9,3341.6,3341.6,3342.3,3341.5,3342.2
202010070720,3341.6,3342.4,3341.5,3341.8,3342.2,3342.8,3341.9,3342.4
202010070721,3341.8,3342,3341.2,3341.3,3342.4,3342.6,3341.8,3341.8
202010070722,3341.3,3341.9,3341.2,3341.2,3341.8,3342.4,3341.6,3341.7
202010070723,3341.2,3342.5,3341,3342.2,3341.7,3343.1,3341.5,3342.7
202010070724,3342.2,3342.2,3341.5,3341.9,3342.7,3342.7,3341.9,3342.3
202010070725,3341.9,3342,3341.4,3341.4,3342.3,3342.6,3341.9,3341.9
202010070726,3341.4,3342.2,3341.4,3342,3341.9,3342.6,3341.9,3342.4
202010070727,3342,3342.3,3341.7,3341.8,3342.4,3342.8,3342,3342.1
202010070728,3341.7,3341.7,3340.7,3340.9,3342,3342.1,3341.1,3341.5
202010070729,3340.9,3341.2,3340.9,3341.1,3341.5,3341.8,3341.3,3341.5
202010070730,3341.1,3342.7,3341.1,3342.7,3341.5,3343.1,3341.5,3343
202010070731,3342.7,3343.7,3342.7,3343.7,3343,3344,3343,3344
202010070732,3343.7,3344.6,3343.3,3344,3344,3345,3343.8,3344.4
202010070733,3344,3346.3,3343.7,3344.2,3344.4,3346.8,3344.3,3344.6
202010070734,3344.2,3344.2,3343,3343.2,3344.6,3344.6,3343.4,3343.7
202010070735,3343.2,3344.8,3343.2,3344,3343.7,3345.3,3343.6,3344.5
202010070736,3344,3344.5,3343.2,3343.2,3344.5,3344.8,3343.8,3343.8
202010070737,3343.2,3343.9,3343.2,3343.3,3343.8,3344.3,3343.6,3343.8
202010070738,3343.3,3343.5,3342.7,3343,3343.8,3343.8,3343.2,3343.5
202010070739,3343,3343.9,3342.9,3343.7,3343.5,3344.3,3343.4,3344.1
202010070740,3343.7,3345,3343.2,3344.7,3344.1,3345.3,3343.8,3345.1
202010070741,3344.7,3345,3343.6,3344,3345.1,3345.3,3344,3344.4
202010070742,3343.9,3344,3342.8,3343.2,3344.3,3344.6,3343.3,3343.5
202010070743,3343.2,3344,3343.2,3343.3,3343.5,3344.5,3343.5,3343.8
202010070744,3343.3,3344.5,3343.2,3344,3343.8,3345,3343.8,3344.5
202010070745,3344,3344.5,3343.9,3344,3344.5,3344.8,3344.5,3344.5
202010070746,3344,3344,3343,3343.2,3344.5,3344.5,3343.5,3343.6
202010070747,3343.2,3343.2,3341,3341.2,3343.6,3343.6,3341.5,3341.6
202010070748,3341.2,3341.9,3341.2,3341.4,3341.6,3342.3,3341.6,3341.8
202010070749,3341.4,3341.7,3338.9,3339.4,3341.8,3342.1,3339.3,3339.8
202010070750,3339.4,3339.7,3339,3339.5,3339.8,3340.3,3339.5,3340.1
202010070751,3339.5,3339.7,3339,3339.1,3340.1,3340.2,3339.4,3339.5
202010070752,3339.1,3340.4,3339.1,3340.4,3339.5,3341,3339.5,3341
202010070753,3340.4,3340.4,3336.7,3337.4,3341,3341,3337.3,3338
202010070754,3337.4,3337.5,3334,3334.1,3338,3338,3334.5,3334.6
202010070755,3334.1,3334.1,3332.2,3333.1,3334.6,3334.7,3332.7,3333.6
202010070756,3333.1,3334.6,3333.1,3334.4,3333.7,3335,3333.7,3334.8
202010070757,3334.4,3335.9,3334.4,3335.6,3334.8,3336.3,3334.8,3336.2
202010070758,3335.6,3336.9,3335.5,3336.5,3336.2,3337.5,3336.1,3337.1
202010070759,3336.7,3338,3336.7,3337.2,3337.2,3338.5,3337.2,3337.9
202010070800,3337.2,3338.2,3336.8,3337.5,3337.9,3338.6,3337.3,3338
202010070801,3337.5,3337.7,3335.7,3337.5,3338,3338.1,3336.3,3338.1
202010070802,3337.5,3340.8,3337.2,3340.3,3338.1,3341.3,3337.8,3340.9
202010070803,3340.3,3342,3340.2,3342,3340.9,3342.6,3340.6,3342.5
202010070804,3342,3342.2,3340.7,3341.3,3342.5,3342.8,3341.1,3341.8
202010070805,3341.3,3341.3,3340.4,3340.4,3341.8,3341.9,3341,3341
202010070806,3340.4,3341.3,3340.4,3340.5,3341,3341.9,3341,3341.1
202010070807,3340.7,3341.5,3340.2,3340.4,3341.2,3342.1,3340.7,3341
202010070808,3340.4,3341.4,3340.4,3340.8,3341,3341.9,3340.9,3341.3
202010070809,3340.7,3341.1,3338.3,3339.5,3341.3,3341.6,3338.8,3340
202010070810,3339.6,3340.2,3336.9,3338.6,3340,3340.6,3337.5,3339.3
202010070811,3338.6,3339.7,3338.1,3339.3,3339.2,3340,3338.7,3339.9
202010070812,3339.3,3339.6,3338.9,3338.9,3339.9,3340.1,3339.4,3339.4
202010070813,3338.9,3340.1,3338.4,3339.7,3339.4,3340.7,3339,3340.3
202010070814,3339.7,3339.8,3338.6,3338.7,3340.3,3340.4,3339.2,3339.4
202010070815,3338.6,3341,3338.3,3340.7,3339.3,3341.4,3339,3341.1
202010070816,3340.7,3342.5,3340.7,3342,3341.1,3343,3341.1,3342.6
202010070817,3342,3342.1,3340.7,3341,3342.6,3342.6,3341.1,3341.4
202010070818,3341,3341.1,3340.6,3340.9,3341.4,3341.5,3341.1,3341.3
202010070819,3340.9,3341.2,3340.5,3340.7,3341.3,3341.6,3341.1,3341.1
202010070820,3340.6,3341,3340.5,3340.5,3341,3341.6,3341,3341.1
202010070821,3340.5,3341.7,3340.5,3341,3341.1,3342.1,3341,3341.7
202010070822,3341,3341.6,3340.7,3341.6,3341.7,3342,3341.2,3342
202010070823,3341.6,3342.7,3341.6,3342.5,3342,3343,3342,3342.9
202010070824,3342.5,3342.9,3342,3342.9,3342.9,3343.3,3342.4,3343.3
202010070825,3342.9,3344,3342.7,3343.2,3343.3,3344.6,3343.2,3343.6
202010070826,3343.2,3343.2,3342.1,3342.2,3343.6,3343.6,3342.6,3342.6
202010070827,3342.2,3342.7,3341.7,3342.3,3342.6,3343.2,3342.1,3342.8
202010070828,3342.3,3342.3,3341.2,3341.4,3342.8,3342.8,3341.5,3341.7
202010070829,3341.4,3341.8,3341.4,3341.5,3341.7,3342.3,3341.7,3342
202010070830,3341.4,3341.8,3340.6,3340.9,3342,3342.4,3341,3341.3
202010070831,3340.9,3341.6,3340.7,3341.6,3341.3,3342.1,3341.2,3342.1
202010070832,3341.6,3341.8,3341.2,3341.4,3342.1,3342.3,3341.8,3341.8
202010070833,3341.4,3342.5,3341.4,3342.2,3341.8,3342.9,3341.8,3342.8
202010070834,3342.2,3343.1,3342.2,3342.7,3342.8,3343.6,3342.8,3343.1
202010070835,3342.7,3344.3,3342.7,3343.9,3343.1,3344.8,3343.1,3344.5
202010070836,3343.9,3345.4,3343.9,3345.2,3344.5,3345.9,3344.5,3345.6
202010070837,3345.2,3345.2,3340.7,3341,3345.6,3345.8,3341.1,3341.6
202010070838,3339.4,3341,3339.4,3340.6,3339.8,3341.5,3339.8,3341
202010070839,3340.6,3340.7,3339.9,3340.5,3341,3341.3,3340.3,3341.1
202010070840,3340.5,3341.5,3340.4,3341.5,3341.1,3342,3340.8,3342
202010070841,3341.5,3342.6,3341.2,3342.5,3342,3343.2,3341.6,3343.1
202010070842,3342.5,3343.8,3342.4,3343.8,3343.1,3344.4,3343,3344.4
202010070843,3343.8,3344.3,3343,3343.5,3344.4,3344.8,3343.6,3344.1
202010070844,3343.4,3344.8,3343.2,3344.4,3343.8,3345.1,3343.6,3345
202010070845,3344.4,3345,3344.2,3344.4,3345,3345.5,3344.8,3345
202010070846,3344.4,3346.4,3344.4,3346,3345,3346.9,3345,3346.3
202010070847,3346,3347,3346,3346.5,3346.3,3347.4,3346.3,3347.1
202010070848,3346.5,3347.8,3345.9,3347,3347.1,3348.3,3346.5,3347.6
202010070849,3347,3347.2,3346.2,3346.5,3347.6,3347.8,3346.8,3346.9
202010070850,3346.5,3346.6,3346,3346.4,3346.9,3347.1,3346.5,3346.8
202010070851,3346.4,3347.2,3346.2,3346.9,3346.8,3347.6,3346.8,3347.3
202010070852,3346.9,3347,3346.1,3346.2,3347.3,3347.4,3346.5,3346.7
202010070853,3346.4,3347.7,3346.4,3347.5,3346.7,3348,3346.7,3347.9
202010070854,3347.5,3347.5,3346.9,3346.9,3347.9,3348,3347.4,3347.5
202010070855,3346.9,3347.2,3346.9,3347.2,3347.5,3347.6,3347.4,3347.5
202010070856,3347.2,3347.2,3346.4,3346.6,3347.5,3347.5,3346.9,3347
202010070857,3346.6,3346.7,3346.2,3346.4,3347,3347.1,3346.6,3347
202010070858,3346.4,3346.5,3346.2,3346.2,3347,3347,3346.5,3346.6
202010070859,3346.2,3346.5,3345.4,3345.6,3346.6,3346.8,3345.9,3345.9
202010070900,3345.6,3346.4,3344.4,3344.7,3345.9,3346.8,3344.9,3345.2
202010070901,3344.7,3347,3344.2,3346.9,3345.2,3347.6,3344.6,3347.3
202010070902,3346.9,3346.9,3344.7,3344.7,3347.3,3347.3,3345.1,3345.3
202010070903,3344.8,3346.7,3344.2,3346.7,3345.3,3347,3344.5,3347
202010070904,3346.7,3347.3,3346,3346.7,3347,3347.8,3346.5,3347.2
202010070905,3346.7,3346.7,3345.3,3346,3347.2,3347.2,3345.8,3346.4
202010070906,3345.9,3346.7,3345.5,3346.7,3346.3,3347.2,3346,3347.1
202010070907,3346.7,3346.9,3346.2,3346.9,3347.1,3347.3,3346.8,3347.3
202010070908,3346.9,3347.2,3346.4,3346.5,3347.3,3347.6,3346.8,3346.8
202010070909,3346.5,3347.7,3346.4,3347.7,3346.8,3348.3,3346.8,3348.3
202010070910,3347.7,3347.8,3347,3347.8,3348.3,3348.3,3347.5,3348.1
202010070911,3347.8,3347.9,3347.4,3347.7,3348.1,3348.3,3348,3348.3
202010070912,3347.7,3349,3347.7,3348.7,3348.3,3349.5,3348.2,3349.1
202010070913,3348.7,3349.7,3348.7,3348.9,3349.1,3350,3349.1,3349.3
202010070914,3348.9,3349.5,3348,3348.5,3349.3,3349.9,3348.3,3349
202010070915,3348.5,3348.7,3347.7,3348.4,3349,3349,3348.1,3348.7
202010070916,3348.4,3349.1,3348,3348.1,3348.7,3349.5,3348.3,3348.4
202010070917,3348,3348.6,3347.7,3348.2,3348.3,3349.1,3348,3348.6
202010070918,3348.2,3349.2,3348.2,3349.1,3348.6,3349.6,3348.6,3349.5
202010070919,3349.1,3349.7,3348.9,3349.5,3349.5,3350,3349.4,3349.9
202010070920,3349.5,3349.6,3348.5,3349,3349.9,3350,3348.9,3349.4
202010070921,3348.9,3349.1,3348.2,3348.4,3349.3,3349.6,3348.7,3349
202010070922,3348.3,3348.8,3347.9,3348.1,3348.8,3349.3,3348.3,3348.5
202010070923,3348.1,3348.7,3347.7,3347.9,3348.5,3349.1,3348,3348.3
202010070924,3347.9,3349,3347.9,3348.4,3348.3,3349.5,3348.3,3348.8
202010070925,3348.4,3348.6,3348.2,3348.4,3348.8,3349.1,3348.5,3348.8
202010070926,3348.4,3349,3348.3,3348.7,3348.8,3349.4,3348.8,3349.3
202010070927,3348.7,3348.8,3347.7,3348,3349.3,3349.3,3348.2,3348.4
202010070928,3347.9,3348,3347.2,3347.2,3348.3,3348.4,3347.5,3347.6
202010070929,3347.2,3347.7,3346.7,3347.7,3347.6,3348.1,3347.3,3348
202010070930,3347.7,3347.9,3346.9,3347,3348,3348.3,3347.3,3347.6
202010070931,3347,3347,3346,3346.2,3347.6,3347.6,3346.5,3346.5
202010070932,3346.2,3346.8,3346.2,3346.3,3346.5,3347.3,3346.5,3346.6
202010070933,3346.3,3346.9,3346.2,3346.6,3346.6,3347.3,3346.6,3347
202010070934,3346.7,3347,3346.7,3346.7,3347.1,3347.3,3347,3347
202010070935,3346.7,3346.7,3346,3346.3,3347,3347,3346.3,3346.6
202010070936,3346.3,3346.4,3345.9,3346.3,3346.6,3346.8,3346.3,3346.7
202010070937,3346.3,3346.3,3345.7,3345.7,3346.7,3346.8,3346,3346
202010070938,3345.7,3345.7,3344.4,3344.9,3346,3346.1,3344.8,3345.3
202010070939,3344.9,3345.9,3344.9,3344.9,3345.3,3346.4,3345.3,3345.5
202010070940,3344.9,3347.1,3344.9,3347.1,3345.5,3347.5,3345.5,3347.5
202010070941,3347.1,3347.7,3346.4,3346.4,3347.5,3348,3346.8,3347
